Geo,Year,HhPropIncQ1,HhPropIncQ2,HhPropIncQ3,HhPropIncQ4
48201411001,2019,0.257362722,0.305691241,0.599506546,0.839090232
48201411002,2019,0.203997371,0.194776463,0.280092162,0.326625473
48201411003,2019,0.461065437,0.342277759,0.471486622,0.695542313
48201411100,2019,0.519207923,0.640226068,0.685752197,1.142263729
48201411200,2019,0.23858516,0.235913216,0.607260213,0.925923149
48201411301,2019,0.277873087,0.367539683,0.663370501,0.786928368
48201411302,2019,0.253139659,0.392268269,0.635127235,0.745311559
48201411400,2019,0.315347613,0.434152921,0.880313687,1.382726798
48201411503,2019,0.474877894,0.644729911,1.260567415,1.527155886
48201411504,2019,0.633599256,0.764056499,1.344696972,1.60121401
48201411505,2019,0.327211703,0.493363821,0.899496123,1.206994844
48201411506,2019,0.237026156,0.310624108,0.510403957,0.514961369
48201411507,2019,0.138037217,0.193963028,0.315844285,0.3767667
48201411600,2019,0.3991585,0.467944834,0.92872739,1.18103056
48201411700,2019,0.38284618,0.505631755,0.629178837,1.028828046
48201411801,2019,0.459368177,0.436582429,0.606507277,1.25093525
48201411802,2019,0.578434619,0.80409816,0.951847177,1.610985214
48201411901,2019,0.387926798,0.470291544,0.605315852,1.221784779
48201411902,2019,0.546733775,0.548688796,0.572733184,0.772219994
48201412000,2019,0.452398709,0.871102507,0.754296154,1.90077571
48201412201,2019,0.190023202,0.284235925,0.353685046,0.864990787
48201412202,2019,0.303968774,0.441685529,0.557969857,1.28048326
48201412300,2019,0.216502099,0.381712284,0.4618114,1.313842297
48201412400,2019,0.15200148,0.174332387,0.283267013,0.674220481
48201412500,2019,0.062430642,0.068180405,0.09893171,0.24840373
48201412600,2019,0.178328169,0.194139055,0.339404067,0.768267334
48201412700,2019,0.705112367,0.834463125,1.042436132,1.985795506
48201412800,2019,0.437732829,0.468101977,0.722523482,1.314451011
48201412901,2019,0.205895675,0.209950862,0.293055078,0.4145241
48201412902,2019,0.321377279,0.334107011,0.547054263,0.696374784
48201413000,2019,0.143258816,0.147899507,0.245321072,0.612688774
48201413100,2019,0.087778574,0.095206918,0.157798632,0.385896867
48201413203,2019,0.034709785,0.049864715,0.060561457,0.119042399
48201413204,2019,0.032934151,0.046990146,0.056940323,0.111033115
48201413205,2019,0.042230444,0.06049913,0.073557302,0.14443837
48201413206,2019,0.046773511,0.062503615,0.077099843,0.145104276
48201413301,2019,0.66471637,0.581720718,0.44755236,0.243188796
48201413302,2019,0.151811179,0.128428379,0.232575705,0.489484267
48201420100,2019,0.705647116,0.587385349,0.522264739,0.222156083
48201420200,2019,0.963136569,0.927386929,0.727248827,0.307138835
48201420300,2019,0.400040142,0.535524143,0.683076551,0.471928901
48201420400,2019,0.213974226,0.296155923,0.302071937,0.228981633
48201420500,2019,0.203139104,0.252151472,0.320974758,0.231099343
48201420600,2019,0.208229434,0.220730194,0.236181397,0.184321131
48201420700,2019,0.27793889,0.303676746,0.331079244,0.232366934
48201420800,2019,0.381155057,0.400468298,0.561871299,0.833614153
48201420900,2019,0.771313177,0.927439738,1.234637664,1.726914694
48201421000,2019,0.500995873,0.67283373,0.926490376,1.547410813
48201421101,2019,0.330211649,0.425878004,0.805901837,1.580579417
48201421103,2019,0.209886308,0.149855819,0.076596643,0.017048904
48201421104,2019,0.257643111,0.188197104,0.10640248,0.038763975
48201421203,2019,0.082497644,0.054173213,0.029278586,0.006314189
48201421204,2019,0.171227871,0.110400544,0.057038926,0.010980541
48201421205,2019,0.121256438,0.07814209,0.040378768,0.007774038
48201421206,2019,0.119735615,0.077313683,0.039936293,0.007676178
48201421301,2019,0.073096076,0.093759981,0.049505455,0.013950903
48201421302,2019,0.62761129,0.729667164,0.355553095,0.093028944
48201421401,2019,0.122954472,0.08440355,0.0436396,0.007142265
48201421402,2019,0.069498281,0.047777018,0.024678781,0.004029638
48201421403,2019,0.281759164,0.193785963,0.100208228,0.016466864
48201421501,2019,0.240081038,0.222837571,0.191295774,0.259713844
48201421502,2019,0.317427759,0.227837195,0.103352471,0.018781335
48201421601,2019,0.19392093,0.25141447,0.212696584,0.151044501
48201421602,2019,0.470672213,0.617169046,0.5315057,0.442543491
48201421700,2019,0.835709882,0.925332637,0.72718428,0.48224307
48201421801,2019,0.110026426,0.088488557,0.066949191,0.041331772
48201421802,2019,0.294562621,0.256916036,0.207609903,0.122053736
48201421900,2019,0.371347301,0.271469982,0.214303955,0.149634095
48201422000,2019,0.383610887,0.215728475,0.231060401,0.165229806
48201422100,2019,0.843194252,0.534510968,0.441001297,0.206956606
48201422200,2019,0.431009991,0.279995136,0.251350043,0.057090142
48201422302,2019,0.10142827,0.078086974,0.082223336,0.07501831
48201422303,2019,0.055929952,0.043070468,0.04536044,0.041420615
48201422304,2019,0.076429577,0.058817011,0.061914778,0.056415675
48201422403,2019,0.469960731,0.341622716,0.284995888,0.207669767
48201422404,2019,0.068961887,0.053017126,0.055075417,0.049777064
48201422405,2019,0.057816293,0.041206334,0.039799803,0.036864949
48201422406,2019,0.170610127,0.121556217,0.117431583,0.108788806
48201422501,2019,0.150569346,0.110208724,0.117192127,0.106586046
48201422502,2019,0.179998064,0.128139433,0.139494489,0.129600009
48201422601,2019,0.169330814,0.153735604,0.130008757,0.091481733
48201422602,2019,0.387371627,0.428290364,0.380463535,0.203073208
48201422701,2019,0.603380424,0.814858539,0.495642779,0.142314853
48201422702,2019,0.358312161,0.41779241,0.198050359,0.063360182
48201422800,2019,0.800049867,0.971509598,0.418923379,0.100698437
48201422900,2019,0.706174106,0.636836444,0.360172952,0.102661724
48201423001,2019,0.070420583,0.069911126,0.044034612,0.024266865
48201423002,2019,0.319413144,0.322384971,0.201793007,0.110279743
48201423100,2019,0.858735528,0.960885194,0.468412333,0.303329105
48201423201,2019,1.001019409,0.289669703,0.553261964,0.137288713
48201423203,2019,0.292840237,0.288382248,0.195132714,0.110539977
48201423204,2019,0.419282688,0.464334912,0.278011567,0.138310933
48201423301,2019,0.388062713,0.342437809,0.219765334,0.124473061
48201423303,2019,0.08195099,0.072408635,0.043392582,0.024805361
48201423304,2019,0.287780838,0.254501171,0.153188134,0.087336815
48201423401,2019,0.184837285,0.169728408,0.320292121,0.151956957
48201423402,2019,0.23471147,0.254956853,0.439635683,0.242054387
48201423500,2019,0.24475454,0.260598433,0.417832135,0.226276598
48201423600,2019,0.33782674,0.350466573,0.740802573,0.468486162
48201430101,2019,0.578526627,0.534947976,1.072305807,1.831543211
48201430102,2019,0.43700291,0.534016996,1.044455493,1.468589436
48201430200,2019,0.096390697,0.12021143,0.269012647,0.412578045
48201430300,2019,0.813628857,0.77692801,2.030596826,3.002076146
48201430400,2019,1.102879038,1.213608191,1.793928382,2.500903683
48201430500,2019,0.482213438,0.541688831,1.014303409,1.992399624
48201430600,2019,0.597024207,0.634781063,0.725706958,0.973467686
48201430700,2019,0.449742626,0.42693719,0.57583058,1.226891949
48201430800,2019,0.620608573,0.574750089,0.74383819,1.1059825
48201430900,2019,0.576177011,0.70343518,0.973801354,1.092064196
48201431001,2019,0.169199272,0.210372895,0.281189177,0.368279891
48201431002,2019,0.162107657,0.197351667,0.288378708,0.36636803
48201431101,2019,0.311091234,0.392307739,0.37915076,0.450222825
48201431102,2019,0.206009283,0.289282371,0.313850015,0.364084687
48201431203,2019,0.126132961,0.133440791,0.113880884,0.116624941
48201431204,2019,0.35933817,0.269951243,0.270551649,0.20704258
48201431205,2019,0.040604547,0.05992392,0.055403675,0.069799033
48201431206,2019,0.085264403,0.125909283,0.116358552,0.146606552
48201431302,2019,0.380650963,0.26664413,0.250662546,0.117924569
48201431303,2019,0.145936976,0.110622878,0.101813893,0.042220731
48201431304,2019,0.227907868,0.173231388,0.163874723,0.074354713
48201431401,2019,0.040525316,0.06279909,0.111704487,0.128832786
48201431403,2019,0.041633241,0.066425209,0.112958492,0.136254819
48201431404,2019,0.045035492,0.071019941,0.122421045,0.144996379
48201431503,2019,0.135595727,0.122375617,0.315815864,0.410782886
48201431504,2019,0.143654454,0.13711773,0.290989207,0.430209855
48201431505,2019,0.045286491,0.060578617,0.093550183,0.103327373
48201431506,2019,0.102104971,0.13683043,0.211599489,0.234457918
48201431600,2019,0.48451628,0.430406935,0.896946329,1.136963075
48201431701,2019,0.362996052,0.471062708,0.923030812,1.110789319
48201431702,2019,0.246697126,0.379601145,0.56757116,0.781306944
48201431801,2019,0.76599163,1.120844296,1.88791926,2.277402205
48201431803,2019,0.29376003,0.31434251,0.919720239,0.83240617
48201431804,2019,0.910728024,1.234324491,1.803080306,2.10628631
48201431901,2019,0.329507104,0.44137191,0.930804944,0.916948222
48201431902,2019,0.659978752,1.008355867,1.644400287,1.718216381
48201432003,2019,0.338735969,0.282219768,0.277026415,0.097037275
48201432004,2019,0.412168964,0.720937097,1.174880406,1.51322838
48201432005,2019,0.383399286,0.245496355,0.249850803,0.084773132
48201432006,2019,0.379426585,0.268174133,0.26546792,0.104645979
48201432101,2019,0.224124271,0.20343923,0.158149058,0.086106147
48201432102,2019,0.510279527,0.360505287,0.305066943,0.148080416
48201432200,2019,0.716526357,0.667989843,0.456911152,0.1639401
48201432301,2019,0.141602911,0.1591346,0.113111874,0.046841397
48201432302,2019,0.08338585,0.093878861,0.066814101,0.027666597
48201432303,2019,0.394481688,0.412355248,0.315183339,0.123020755
48201432401,2019,0.509085001,0.564266058,0.400058338,0.141453338
48201432402,2019,0.674769358,0.838089074,0.639364247,0.223669953
48201432501,2019,0.160799088,0.201011198,0.132700987,0.050265781
48201432502,2019,0.129313963,0.161891278,0.106777301,0.040473916
48201432600,2019,0.614997573,0.645075733,0.591862619,0.162966243
48201432703,2019,0.107116204,0.172608867,0.318292314,0.35984999
48201432704,2019,0.122441536,0.201206619,0.366832881,0.456473606
48201432705,2019,0.109607424,0.100948639,0.090495036,0.03707641
48201432706,2019,0.159146198,0.146039601,0.131065596,0.053604847
48201432803,2019,0.157745452,0.165656046,0.165555576,0.053166069
48201432804,2019,0.501435787,0.538682239,0.523679245,0.159234679
48201432805,2019,0.681259289,0.669383772,0.453430664,0.335905202
48201432806,2019,0.142126736,0.150906595,0.151664236,0.055093775
48201432901,2019,0.558541282,0.369950536,0.146820286,0.078641536
48201432903,2019,0.117053498,0.081100373,0.029988592,0.01691049
48201432904,2019,0.310598824,0.212864297,0.076260851,0.044890988
48201433003,2019,0.804513393,0.637076168,0.198593939,0.124075459
48201433004,2019,0.884519277,0.73325016,0.262868741,0.105291857
48201433005,2019,0.411178053,0.369051162,0.162580615,0.05774514
48201433006,2019,0.250380612,0.184602022,0.081409093,0.036663075
48201433007,2019,0.302585069,0.215800175,0.090968057,0.041379675
48201433100,2019,0.333739289,0.331384695,0.229449053,0.11685578
48201433201,2019,0.180502081,0.15088579,0.100419635,0.05650379
48201433202,2019,0.188517925,0.157705451,0.10629107,0.0592003
48201433300,2019,0.402532746,0.306341274,0.182375918,0.107314906
48201433400,2019,0.348889661,0.31776644,1.160816693,0.117993997
48201433503,2019,0.100801033,0.082087278,0.024564416,0.007041764
48201433504,2019,0.832614096,0.350673821,0.062381457,0.010169915
48201433505,2019,0.062882924,0.051190504,0.014472854,0.004171314
48201433506,2019,0.040960101,0.033344,0.009427194,0.002717072
48201433507,2019,0.154916377,0.125965298,0.039482596,0.010828447
48201433601,2019,0.293981393,0.215849728,0.071561013,0.012401077
48201433602,2019,0.201615014,0.14798774,0.048936158,0.00842642
48201440101,2019,0.445932165,0.431271447,0.742558761,0.386061258
48201440102,2019,0.772333527,0.822928039,1.485127735,0.916346854
48201450100,2019,0.12292765,0.101119507,0.122871948,0.15782864
48201450200,2019,0.328032098,0.291495695,0.374760242,0.520101309
48201450301,2019,0.043531997,0.078343031,0.122626479,0.147424499
48201450302,2019,0.070566873,0.12670183,0.198190281,0.234609303
48201450401,2019,0.03049516,0.060036381,0.083393942,0.106297969
48201450402,2019,0.100891938,0.198456471,0.276553727,0.344147862
48201450500,2019,0.174825896,0.343953912,0.482558786,0.598665936
48201450600,2019,0.137410532,0.260628044,0.372958472,0.449676276
48201450700,2019,0.473901109,0.605882752,0.771338063,1.151594577
48201450801,2019,0.043545207,0.058535395,0.095329165,0.137629051
48201450803,2019,0.050623036,0.068342543,0.111876924,0.161819431
48201450804,2019,0.02960104,0.039975203,0.065500554,0.094692438
48201450900,2019,0.231703187,0.350119655,0.573280376,0.844661822
48201451003,2019,0.025117743,0.027978573,0.033237654,0.036327567
48201451004,2019,0.038368411,0.042695857,0.05075202,0.055344921
48201451005,2019,0.032354219,0.035996716,0.042787734,0.046619469
48201451006,2019,0.10920945,0.121528839,0.144453883,0.157599331
48201451100,2019,0.202617362,0.22859475,0.261466,0.303442005
48201451200,2019,0.187717769,0.227243204,0.238027229,0.349136588
48201451301,2019,0.094939727,0.113823172,0.131975341,0.161838583
48201451302,2019,0.097639417,0.117161138,0.135538324,0.169852387
48201451401,2019,0.146110578,0.158969067,0.178365153,0.184467675
48201451404,2019,0.075368026,0.082078695,0.091939182,0.094766215
48201451405,2019,0.069686586,0.076698642,0.085459787,0.087131357
48201451406,2019,0.119371914,0.130123837,0.14687968,0.152895995
48201451407,2019,0.031808888,0.03470564,0.039064665,0.040184696
48201451501,2019,0.142937785,0.160406603,0.162314509,0.153103023
48201451502,2019,0.29693586,0.325771182,0.348424828,0.369796191
48201451603,2019,0.070042786,0.092355725,0.113512368,0.125195605
48201451604,2019,0.105315502,0.140458826,0.174129065,0.193585966
48201451605,2019,0.045866146,0.051231852,0.056737202,0.058620307
48201451606,2019,0.172506408,0.192476681,0.212850158,0.219680324
48201451700,2019,0.506399271,0.629435838,0.569310001,0.279630692
48201451800,2019,0.966069678,1.306541329,0.997282214,0.703136042
48201451902,2019,0.794863555,0.917137185,1.018172633,1.201795025
48201451903,2019,0.108959418,0.156400727,0.140640962,0.078388008
48201451904,2019,0.380608655,0.497840375,0.401570905,0.240795877
48201452001,2019,0.260665217,0.298535178,0.297257013,0.141124404
48201452002,2019,0.242581231,0.279599423,0.333539784,0.176837166
48201452101,2019,0.945604873,1.054647027,1.258780333,1.025476702
48201452102,2019,0.121438476,0.131929206,0.145690651,0.074713258
48201452103,2019,0.313025711,0.340137154,0.390427939,0.223047261
48201452202,2019,0.361265605,0.513366102,0.594468954,0.511177918
48201452203,2019,0.284598924,0.28787591,0.294855085,0.162353846
48201452204,2019,0.267042193,0.272593328,0.277850754,0.152295591
48201452300,2019,0.28085942,0.39618402,0.254211474,0.083358283
48201452401,2019,0.491734563,0.667060372,0.427741121,0.11946809
48201452402,2019,0.387996045,0.500608354,0.315415493,0.105724963
48201452501,2019,0.653532677,0.707746904,0.516865186,0.143168878
48201452502,2019,0.315905871,0.336325381,0.265870352,0.076402055
48201452601,2019,0.232077719,0.332952625,0.32443368,0.120989231
48201452602,2019,0.443766962,0.63131168,0.677150283,0.277265493
48201452701,2019,0.502255321,0.679467662,0.544161485,0.283183853
48201452702,2019,0.555518411,0.611822267,0.524037468,0.264737901
48201452703,2019,0.484395468,0.652575223,0.611377202,0.271231768
48201452801,2019,0.658484392,0.690478603,0.523941049,0.149613203
48201452802,2019,0.64181675,0.741036675,0.482546724,0.129056656
48201452900,2019,0.614117382,0.700842088,0.50626461,0.129892777
48201453001,2019,0.28377664,0.374054809,0.251517543,0.078996508
48201453002,2019,0.279060601,0.410185056,0.247143856,0.07936225
48201453100,2019,0.311428122,0.404674496,0.21138868,0.071176166
48201453201,2019,0.233566298,0.179974426,0.129222471,0.026862259
48201453202,2019,0.601877539,0.447976859,0.285230297,0.063349902
48201453300,2019,0.932524532,0.688204089,0.255081317,0.0594056
48201453401,2019,0.419281873,0.316184497,0.245574219,0.066313657
48201453403,2019,0.398590384,0.331548199,0.215712881,0.064284797
48201453404,2019,0.189147304,0.149074261,0.106438876,0.023647512
48201453405,2019,0.206772229,0.161827817,0.114938945,0.025196426
48201453501,2019,0.468868095,0.693290261,0.615622249,0.224935759
48201453502,2019,0.47925892,0.738443224,0.540095313,0.241447624
48201453601,2019,0.27481534,0.332692512,0.294933105,0.097574839
48201453603,2019,0.730419908,0.351427781,0.232040869,0.059267641
48201453604,2019,0.256322292,0.197998689,0.150829048,0.028781237
48201453701,2019,0.290319142,0.415431756,0.323020117,0.133646202
48201453702,2019,0.233293833,0.34518977,0.299443122,0.117147425
48201453800,2019,0.297262442,0.423485534,0.334782776,0.145236939
48201453901,2019,0.693548891,0.908972192,0.86203008,0.382106324
48201453902,2019,0.381021485,0.525800405,0.510787807,0.222480908
48201454000,2019,0.20961034,0.304344481,0.381700347,0.215177776
48201454100,2019,0.188391266,0.288141421,0.360346314,0.17468641
48201454200,2019,0.188892341,0.292468521,0.396625152,0.18617873
48201454302,2019,0.359613134,0.538606604,0.723848448,0.356582691
48201454303,2019,0.193387574,0.269116983,0.356181862,0.164747596
48201454304,2019,0.083525556,0.119513789,0.145911364,0.070283608
48201454305,2019,0.117709922,0.16790727,0.20444908,0.09850835
48201454400,2019,0.110461148,0.20383688,0.595719138,0.931430001
48201454502,2019,0.0720135,0.122995269,0.297150766,0.660386068
48201454503,2019,0.0453743,0.062413486,0.151757917,0.332213777
48201454504,2019,0.13462978,0.188111533,0.410872284,0.878732952
48201454505,2019,0.073119513,0.168413629,0.522639356,1.133993554
48201454600,2019,0.227396413,0.33073578,0.650035866,0.862756422
48201454700,2019,0.07737904,0.099702246,0.282520726,0.566044493
48201454801,2019,0.194967714,0.247076266,0.470302814,0.379615363
48201454802,2019,0.092876851,0.127958031,0.253638509,0.220621825
48201454901,2019,0.055363569,0.083567196,0.253712906,0.584863152
48201454902,2019,0.399090479,0.458497029,1.080289796,1.03864352
48201455000,2019,0.135832714,0.184130795,0.390913011,0.34345645
48201455102,2019,0.110891902,0.209250953,0.386042166,0.395499746
48201455103,2019,0.059621259,0.08008982,0.159931216,0.158548868
48201455104,2019,0.049957192,0.066125899,0.132698407,0.131269634
48201455200,2019,0.171355557,0.154859119,0.395954783,0.296062926
48201455300,2019,0.242070462,0.36143639,0.72126253,0.610650361
48201510100,2019,0.678072134,0.732264208,1.360901399,1.529606492
48201510201,2019,0.399754364,0.394903826,0.794726988,0.939214505
48201510202,2019,0.820865252,0.874394715,1.45533144,1.750868673
48201510301,2019,0.692472236,0.781232326,0.905069503,0.941120368
48201510302,2019,0.563072464,0.561946967,0.712393404,0.672471268
48201510400,2019,0.414421006,0.445820057,0.553340785,0.569671303
48201510500,2019,0.393370189,0.686267286,0.909777782,0.901636687
48201510601,2019,0.326948341,0.367668969,0.655084139,0.745511338
48201510602,2019,0.255170297,0.318362648,0.645502371,0.859969402
48201510701,2019,0.148762995,0.148701952,0.310929298,0.386797563
48201510702,2019,0.147834604,0.157563548,0.281216867,0.412876006
48201510801,2019,0.316154424,0.288800014,0.577503289,0.769460464
48201510802,2019,0.452525575,0.333611527,0.649594263,1.819388943
48201510803,2019,0.329938809,0.31727561,0.642904349,0.721822242
48201510901,2019,0.28050271,0.504127391,0.629231517,0.726888638
48201510902,2019,0.843578759,1.420711088,1.760011391,1.824355217
48201511001,2019,0.467710659,0.606126705,0.763005152,1.092698189
48201511003,2019,0.167297477,0.255354927,0.284946317,0.33305672
48201511004,2019,0.144650364,0.244513508,0.261741652,0.333998052
48201511100,2019,0.306858727,0.517188053,0.681845688,0.846300217
48201511201,2019,0.087528683,0.136779064,0.174021745,0.210578963
48201511202,2019,0.094569941,0.151759994,0.192102762,0.223877674
48201511301,2019,0.184100134,0.239070434,0.285242467,0.313756529
48201511302,2019,0.229686314,0.261950527,0.307825544,0.308588985
48201511400,2019,0.38071563,0.38078336,0.472165189,0.538169266
48201511501,2019,0.224824596,0.30086034,0.331704676,0.339167546
48201511502,2019,0.393064401,0.472032387,0.644002781,0.681494824
48201511600,2019,0.68432599,0.893038536,1.138533006,1.206271866
48201520100,2019,1.079763602,1.072182705,0.93298645,0.661930864
48201520200,2019,0.674110367,0.546306817,0.450620251,0.341030721
48201520301,2019,0.33931555,0.284287407,0.240113933,0.155881976
48201520302,2019,0.310559547,0.270625255,0.207066055,0.177603922
48201520400,2019,0.964220726,0.799558852,0.813882559,0.415630143
48201520501,2019,1.092131875,2.16075995,0.85794636,0.380636778
48201520502,2019,0.780317715,0.843148351,0.609485833,0.241472677
48201520601,2019,0.540137686,0.568969118,0.520451487,0.377238637
48201520603,2019,0.084644497,0.073734394,0.065558543,0.045262137
48201520604,2019,0.237269758,0.206119399,0.183537347,0.126970749
48201520700,2019,0.557895248,0.518832031,0.435124234,0.300894473
48201521000,2019,0.642633653,0.551409595,0.443688873,0.341791893
48201521100,2019,0.266431273,0.201658981,0.198052029,0.144800468
48201521201,2019,0.25341353,0.297864714,0.27126012,0.179385538
48201521202,2019,0.383273406,0.312404339,0.288915244,0.222025315
48201521300,2019,1.013956971,0.758076446,0.963700494,0.263615371
48201521401,2019,0.145095257,0.186818771,0.137541473,0.038468646
48201521402,2019,0.48081123,0.4700691,0.410547751,0.124449983
48201521501,2019,0.28042817,0.27166354,0.245803005,0.151313683
48201521502,2019,0.328334135,0.323619886,0.310093769,0.107679406
48201521600,2019,0.915920201,0.955392706,0.789882747,0.334306684
48201521701,2019,1.112633168,1.26667686,0.738965519,0.279837492
48201521702,2019,0.457242046,0.550479009,0.377982279,0.114924245
48201521800,2019,0.710764005,1.164557235,0.632837127,0.479414508
48201521900,2019,0.541385162,0.635442461,0.523090812,0.286059837
48201522001,2019,0.147261432,0.176661824,0.158119843,0.077645901
48201522002,2019,0.116675867,0.14004055,0.125424086,0.061519165
48201522101,2019,0.09741734,0.12412806,0.105898829,0.061305053
48201522102,2019,0.152893697,0.194972422,0.166328728,0.096373234
48201522201,2019,0.154455912,0.132844527,0.11999436,0.087291805
48201522202,2019,0.164490899,0.142275625,0.127661145,0.093178938
48201522301,2019,0.921190336,0.783329264,0.826386899,0.555181549
48201522302,2019,0.606793868,0.54671007,0.475656979,0.314028394
48201522401,2019,0.26912021,0.2842522,0.371532342,0.57881812
48201522402,2019,0.294115936,0.273306626,0.369168932,0.540058919
48201522500,2019,1.274729518,1.219633644,0.935677485,0.730314836
48201530101,2019,0.182358815,0.218965988,0.21891877,0.105324432
48201530102,2019,0.343451172,0.403746151,0.382276926,0.18838749
48201530200,2019,1.121079984,0.912683749,0.84559339,0.620875564
48201530300,2019,0.827105545,0.702818184,0.677963205,0.479952915
48201530400,2019,0.600788718,0.519446395,0.492614704,0.312232552
48201530501,2019,0.238484741,0.187250308,0.148415753,0.123317013
48201530502,2019,0.324137692,0.252375504,0.220764266,0.168855951
48201530600,2019,1.39457904,0.940264585,0.786446534,0.598246205
48201530701,2019,0.468802396,0.263561913,0.274287787,0.062073383
48201530702,2019,0.902488732,0.508023685,0.371938924,0.086350677
48201530800,2019,1.38618443,0.674451346,0.616644012,0.287733344
48201530900,2019,0.285836109,0.163474246,0.164831139,0.130552926
48201531000,2019,0.402574331,0.241357913,0.229201563,0.187434087
48201531100,2019,0.187001331,0.250634915,0.24622421,0.133368415
48201531200,2019,0.557106978,0.679087451,0.672408332,0.35267368
48201531300,2019,0.520854374,1.154535836,0.848846155,0.329709727
48201531400,2019,0.521761155,0.574149744,0.451818573,0.266666422
48201531500,2019,0.490594184,0.673052924,0.57535104,0.319166238
48201531600,2019,0.60293292,0.704821428,0.71863976,0.339658758
48201531700,2019,0.30283052,0.363566789,0.362062515,0.193534666
48201531800,2019,0.689457313,0.443321678,0.40774919,0.182882775
48201531900,2019,1.010429428,0.783940225,0.628720445,0.321880176
48201532003,2019,0.393319696,0.320855142,0.245131466,0.108456514
48201532004,2019,0.579906757,0.417586555,0.340607549,0.122070349
48201532101,2019,0.609367676,0.417044419,0.283219874,0.101198755
48201532102,2019,0.266139065,0.179808959,0.13027664,0.043260108
48201532200,2019,0.434892388,0.300417767,0.257406249,0.073327972
48201532301,2019,0.712087705,0.673041175,0.444116605,0.193331928
48201532302,2019,1.226246569,0.870558876,0.682051332,0.25039875
48201532400,2019,0.497849026,0.990189381,1.036840566,0.491391551
48201532502,2019,0.154006893,0.276136339,0.288918757,0.403231375
48201532503,2019,0.077716402,0.158936103,0.169132823,0.085924825
48201532504,2019,0.109187482,0.217773199,0.230491471,0.117672245
48201532600,2019,0.534953519,0.560304852,0.583241589,0.217094914
48201532700,2019,0.335016469,0.334180453,0.312043516,0.117830699
48201532800,2019,0.344162431,0.308219007,0.250204761,0.103286687
48201532900,2019,0.391275394,0.381416146,0.442456612,0.149947145
48201533000,2019,0.518921191,0.506325452,0.43499231,0.179714779
48201533100,2019,1.128392511,0.65161577,0.610019145,0.174053577
48201533200,2019,1.193169519,0.763775007,0.550466604,0.179830376
48201533301,2019,0.587635799,0.279778797,0.263866916,0.06091097
48201533302,2019,0.267067637,0.158845937,0.143859002,0.03793464
48201533401,2019,0.475503306,0.600137035,0.537252227,0.20641583
48201533402,2019,0.847475266,0.724562919,0.656818966,0.192968646
48201533500,2019,0.828113081,0.830136205,0.580104064,0.076402397
48201533600,2019,0.874988597,0.977136049,0.663243236,0.119099173
48201533701,2019,0.686047739,0.760857602,0.686286437,0.110037864
48201533702,2019,0.221842309,0.264028239,0.240696066,0.040069151
48201533802,2019,0.694022569,1.022455669,0.942645887,0.294194214
48201533803,2019,0.335716896,0.738029256,0.510979116,0.383627294
48201533804,2019,0.80870696,1.26331202,1.227674877,0.570980188
48201533902,2019,0.45959441,0.617457761,0.640952605,0.228437429
48201533903,2019,0.344139449,0.473008638,0.491425115,0.150659902
48201533904,2019,0.149769577,0.188995914,0.172787207,0.053240189
48201534001,2019,0.852285407,0.937483193,0.97976417,0.315995899
48201534002,2019,0.231848241,0.308211844,0.37309263,0.874123205
48201534003,2019,0.22063097,0.349481371,0.376658688,0.122103874
48201534101,2019,0.96960242,1.168122681,1.762983779,0.644509463
48201534102,2019,0.427376963,0.643967107,0.656083271,0.240447829
48201534201,2019,0.642392778,0.821041458,0.961381835,0.34999468
48201534203,2019,0.229775335,0.664760777,1.14274925,1.987511122
48201534204,2019,0.113498635,0.343875496,0.63682471,0.82470281
48201534205,2019,0.251439129,0.532976099,0.86699083,1.023122347
48201540101,2019,0.286306302,0.855138149,0.83629014,1.012869614
48201540102,2019,0.409969663,0.795250836,1.348533228,1.445592424
48201540200,2019,0.29654292,0.374610386,0.627202205,0.709077592
48201540502,2019,0.110245565,0.209448971,0.19723857,0.136431589
48201540503,2019,0.019719753,0.037399863,0.035223293,0.024186339
48201540504,2019,0.029439157,0.056037618,0.052505894,0.036079634
48201540601,2019,0.17179557,0.289755414,0.321234134,0.21692209
48201540602,2019,0.153849824,0.266941239,0.379427379,0.398187314
48201540700,2019,0.221431355,0.33509914,0.606989605,0.709243317
48201540800,2019,1.016004457,1.039806479,1.726002078,1.327408242
48201540901,2019,0.053706215,0.095350149,0.127477819,0.086856255
48201540903,2019,0.196249052,0.343867928,0.43295922,0.33575393
48201540904,2019,0.159823504,0.21726023,0.31495108,0.319432016
48201541004,2019,0.305849209,0.548922596,0.8458468,0.685635743
48201541005,2019,0.176296077,0.37570005,0.561624436,0.467134815
48201541006,2019,0.033914949,0.048195113,0.182417854,0.303352355
48201541007,2019,0.101794971,0.189494654,0.585921746,0.936638273
48201541008,2019,0.086586964,0.155339322,0.539577452,0.813706303
48201541009,2019,0.048419321,0.087889935,0.33969227,0.537007559
48201541100,2019,0.134196999,0.199183794,0.307796903,0.353440215
48201541203,2019,0.034485709,0.063025337,0.110647692,0.115820458
48201541204,2019,0.040889405,0.075173789,0.132323956,0.138427187
48201541205,2019,0.030444362,0.055846041,0.098309716,0.102861276
48201541206,2019,0.094540413,0.115667486,0.246218876,0.27267623
48201541207,2019,0.169771898,0.182192273,0.425113992,0.479101988
48201541301,2019,0.083968929,0.196634993,0.320881938,0.383527196
48201541302,2019,0.129624239,0.173742556,0.330167021,0.366113849
