Geo,Year,UrbanArea,TownArea,RuralArea
2801,2019,315.291,0,0
2802,2019,106.705,0,0
2803,2019,160.66,0,0
2804,2019,99.11,0,0
2805,2019,271.24,0,0
2806,2019,87.46,0,0
2807,2019,114.103,0,0
2808,2019,125.102,0,0
2809,2019,189.076,0,0
2810,2019,220.776,0,0.079
2811,2019,183.59,0,0
2812,2019,276.058,0,0
2813,2019,279.775,0,0
2814,2019,103.515,0,0
2815,2019,176.318,0,0
2816,2019,314.823,0,0
2817,2019,187.071,0,0
2818,2019,323.856,0,0
2819,2019,128.912,0,0
2820,2019,422.426,0,0
2821,2019,271.538,0,0
2822,2019,444.768,0,88.938
2823,2019,453.178,0,21.842
2824,2019,106.611,0,447.059
2825,2019,5.776,0,262.079
2826,2019,59.182,0,651.11
2827,2019,942.478,0,0
2828,2019,248.366,0,0
2829,2019,499.925,0,391.766
2830,2019,0,0,932.54
2831,2019,291.967,0,366.307
2832,2019,552.778,0,0
2833,2019,199.298,0,0
2834,2019,588.055,0,0
2835,2019,324.2,0,0
2836,2019,0,0,210.625
2837,2019,137.102,0,0
2839,2019,293.448,0,0
2841,2019,137.215,0,0
2842,2019,234.535,0,0
2843,2019,290.626,0,8.013
2844,2019,233.475,0,0
2846,2019,206.886,0,0
2847,2019,283.316,0,0
2848,2019,142.069,0,0
2849,2019,61.957,0,0
2850,2019,180.981,0,0
2851,2019,59.312,0,64.027
2852,2019,105.739,0,0
2853,2019,537.077,0,0
2854,2019,475.742,0,0
2855,2019,252.095,0,0
2856,2019,133.972,0,0
2857,2019,266.578,0,0
2858,2019,141.663,0,0
2859,2019,156.079,0,0
2860,2019,137.454,0,0
2861,2019,123.756,0,0
2862,2019,122.491,0,0
2863,2019,196.532,0,0
2864,2019,212.732,0,12.107
2865,2019,199.502,0,0
2866,2019,436.09,0,3.223
2867,2019,50.833,0,289.64
2868,2019,0,0,513.043
2869,2019,0,0,919.978
2870,2019,45.414,0,1826.8
2871,2019,0,0,457.603
2872,2019,45.028,0,361.241
2873,2019,22.922,0,487.068
2874,2019,447.029,0,0
2875,2019,172.764,0,0
2876,2019,462.351,0,0
2877,2019,169.977,0,0
2878,2019,167.386,0,0
2879,2019,241.719,0,0
2880,2019,480.718,0,0.001
2881,2019,341.765,0,0
2882,2019,320.91,0,0
2883,2019,0.021,0,547.946
2884,2019,171.605,0,424.218
2885,2019,63.525,0,0
2886,2019,29.336,0,0
2887,2019,101.719,0,0
2888,2019,112.435,0,0
2889,2019,168.846,0,0
2890,2019,161.184,0,0
2891,2019,141.669,0,161.7
2892,2019,68.466,0,0
2893,2019,453.223,0,7.581
2894,2019,399.819,0,0
2895,2019,0,0,983.413
2896,2019,555.203,0,240.519
2897,2019,163.166,0,0
2898,2019,263.722,0,2.024
2899,2019,3.913,0,1461.243
2900,2019,1.934,0,1635.456
2901,2019,3.373,0,744.773
2902,2019,14.693,0,793.08
2903,2019,608.1,0,0.367
2904,2019,594.527,0,0
2905,2019,293.606,0,0
2906,2019,367.089,0,1402.102
2907,2019,193.824,0,1171.171
2908,2019,623.368,0,0.022
2909,2019,1.7,0,693.225
2910,2019,479.101,0,0
2911,2019,10.441,0,586.33
2912,2019,332.158,0,149.111
2914,2019,0,0,1276.525
2915,2019,224.835,0,2780.24
2916,2019,233.072,0,394.307
2917,2019,911.477,0,2.127
2918,2019,351.848,0,854.082
2919,2019,768.303,0,0
2920,2019,0.701,0,199.228
2921,2019,2.569,0,489.891
2922,2019,66.152,0,85.556
2923,2019,0,0,249.061
2924,2019,23.329,0,40.072
2925,2019,42.797,0,74.809
2926,2019,67.209,0,0
2927,2019,48.418,0,9.152
2928,2019,179.498,0,12.794
2929,2019,92.927,0,418.778
2930,2019,48.812,0,71.601
2931,2019,7.694,0,0
2932,2019,78.047,0,0
2933,2019,127.331,0,0
2934,2019,273.881,0,0
2935,2019,114.073,0,0
2936,2019,67.856,0,52.075
2937,2019,1.677,0,618.428
2938,2019,205.415,0,412.676
2939,2019,3.821,0,277.225
2940,2019,114.651,0,0.317
2941,2019,17.157,0,1828.556
2942,2019,205.629,0,951.683
2943,2019,232.61,0,573.136
2944,2019,368.35,0,486.104
2945,2019,0,0,1844.6
2946,2019,32.016,0,713.65
2947,2019,0,0,1816.539
2948,2019,0,0,2669.69
2949,2019,0,0,2303.661
2950,2019,0,0,2515.58
2951,2019,0,0,524.352
2952,2019,0,0,2090.554
2953,2019,0,0,1133.817
2954,2019,0,0,557.426
2955,2019,1.332,0,410.193
2956,2019,0,0,415.473
2957,2019,56.306,0,429.395
2958,2019,286.969,0,227.324
2959,2019,92.009,0,925.636
2960,2019,34.541,0,0
2961,2019,175.557,0,180.02
2962,2019,137.722,0,0.261
2963,2019,69.063,0,0.193
2964,2019,125.733,0,0
2965,2019,75.385,0,0
2966,2019,28.078,0,0
2967,2019,39.452,0,0
2968,2019,68.222,0,0
2969,2019,31.881,0,0
2970,2019,14.013,0,0
2971,2019,45.217,0,0
2972,2019,174.635,0,0
2973,2019,151.248,0,0
2974,2019,79.492,0,0
2975,2019,35.081,0,0
2976,2019,56.234,0,0
2977,2019,59.333,0,0
2978,2019,45.709,0,0
2979,2019,70.958,0,0
2980,2019,133.345,0,0
2981,2019,20.142,0,0
2982,2019,113.245,0,0
2983,2019,211.172,0,0
2984,2019,33.591,0,0
2985,2019,215.253,0,0
2986,2019,34.461,0,0
2987,2019,129.864,0,0
2988,2019,170.857,0,0
2989,2019,98.377,0,0
2990,2019,27.74,0,0
2991,2019,29.542,0,0
2992,2019,120.529,0,0
2993,2019,59.654,0,0
2994,2019,0,0,1153.956
2995,2019,0,0,1829.227
2996,2019,431.536,0,3796.055
2997,2019,346.373,0,28.052
2998,2019,143.174,0,0
2999,2019,93.966,0,0.309
3000,2019,737.711,0,186.631
3001,2019,106.208,0,293.756
3002,2019,464.217,0,0.645
3003,2019,402.857,0,908.21
3004,2019,4.204,0,983.821
3005,2019,100.917,0,891.054
3006,2019,0,0,2340.657
3007,2019,0,0,3643.174
3008,2019,0,0,8940.654
3009,2019,0,0,2873.817
3010,2019,0,0,2596.524
3011,2019,0,0,2362.975
3012,2019,0,0,3651.712
3014,2019,0,0,9830.426
3015,2019,0,0,6985.36
3016,2019,0,0,8547.928
3017,2019,0,0,2571.253
3018,2019,0,0,4915.597
3020,2019,0,0,3434.263
3021,2019,0,0,1978.928
3022,2019,0,0,5480.175
3023,2019,0,0,1819.576
3024,2019,0,0,2212.466
3025,2019,0,0,2746.551
3026,2019,0,0,2072.373
3027,2019,0,0,1174.34
3028,2019,0,0,1261.973
3029,2019,0,0,2294.742
3030,2019,0,0,1225.544
3031,2019,0,0,1655.689
3032,2019,0,0,1513.903
3033,2019,0,0,1939.432
3034,2019,0,0,1150.176
3035,2019,0,0,1243.088
3036,2019,0,0,501.521
3037,2019,0,0,838.049
3038,2019,0,0,622.338
3039,2019,0,0,562.868
3040,2019,0,0,409.48
3041,2019,0,0,654.336
3042,2019,0,0,3128.386
3043,2019,0,0,3233.463
3044,2019,0,0,5711.541
3045,2019,0,0,1691.523
3046,2019,0,0,2700.019
3049,2019,0,0,9266.294
3050,2019,0,0,5799.63
3051,2019,0,0,13828.629
3052,2019,0,0,2595.389
3053,2019,0,0,2090.859
3054,2019,0,0,1352.888
3055,2019,0,0,845.797
3056,2019,0,0,1236.967
3057,2019,0,0,2846.337
3058,2019,0,0,4440.533
3059,2019,0,0,1035.095
3060,2019,0,0,1138.263
3061,2019,0,0,1173.725
3062,2019,0,0,1187.056
3063,2019,0,0,939.991
3064,2019,0,0,476.892
3065,2019,208.277,0,1086.867
3066,2019,296.402,0,621.887
3067,2019,28.782,0,288.841
3068,2019,0,0,2539.42
3069,2019,0,0,4659.321
3070,2019,0,0,5924.413
3071,2019,0,0,1117.068
3072,2019,0,0,6339.003
3073,2019,0,0,603.306
3074,2019,0,0,645.489
3075,2019,118.013,0,0.037
3076,2019,86.464,0,43.644
3077,2019,187.452,0,0
3078,2019,61.53,0,282.034
3079,2019,125.928,0,0
3080,2019,123.843,0,0
3081,2019,43.311,0,0
3082,2019,54.339,0,0
3083,2019,108.372,0,0
3084,2019,52.71,0,0
3085,2019,127.664,0,0
3086,2019,22.911,0,0
3087,2019,47.112,0,0
3088,2019,47.442,0,0
3089,2019,23.78,0,0
3090,2019,66.923,0,0
3091,2019,72.095,0,0
3092,2019,192.76,0,0
3093,2019,29.989,0,0
3094,2019,85.042,0,0
3095,2019,74.866,0,0
3096,2019,0,0,390.89
3097,2019,0,0,1253.47
3098,2019,0,0,3349.501
3099,2019,0,0,3727.031
3100,2019,0,0,5005.058
3101,2019,0,0,1220.337
3102,2019,0,0,429.585
3103,2019,0,0,1694.141
3104,2019,0,0,2168.441
3105,2019,0,0,497.053
3106,2019,12.87,0,322.989
3107,2019,2.327,0,178.045
3108,2019,19.169,0,96.044
3109,2019,0,0,421.922
3110,2019,1,0,102.816
3111,2019,25.283,0,0
3112,2019,21.799,0,0
3113,2019,66.335,0,0
3114,2019,17.435,0,0
3115,2019,16.347,0,0
3116,2019,4.122,0,0
3117,2019,10.218,0,0
3118,2019,88.58,0,0
3119,2019,139.337,0,0
3120,2019,179.554,0,5.457
3121,2019,228.909,0,238.906
3122,2019,0,0,5650.882
3123,2019,24.445,0,107.737
3124,2019,0,0,502.909
3125,2019,43.307,0,55.868
3126,2019,98.845,0,0
3127,2019,133.913,0,0
3128,2019,231.317,0,619.928
3129,2019,136.503,0,0
3130,2019,188.913,0,0
3131,2019,79.225,0,151.11
3132,2019,10.67,0,1801.797
3133,2019,28.028,0,998.566
3134,2019,145.693,0,1157.796
3135,2019,93.173,0,0
3136,2019,18.674,0,0
3137,2019,145.283,0,0
3138,2019,26.23,0,3244.033
3139,2019,83.723,0,802.94
3140,2019,215.625,0,51.224
3141,2019,1.49,0,7425.487
3142,2019,0,0,722.992
3143,2019,0,0,1072.712
3144,2019,1262.09,0,32.237
3145,2019,0,0,4.624
3146,2019,0,0,1236.657
3147,2019,2.075,0,871.29
3148,2019,114.024,0,0
3149,2019,12.582,0,0
3150,2019,42.5,0,313.854
3151,2019,0.055,0,2024.429
3152,2019,0,0,5243.267
3153,2019,0,0,1383.549
3154,2019,0,0,10251.893
3155,2019,11.046,0,0
3156,2019,190.739,0,0
3157,2019,261.542,0,76.522
3158,2019,7.305,0,0
3159,2019,18.032,0,0
3160,2019,94.098,0,0
3161,2019,27.324,0,339.294
3162,2019,0,0,142.049
3163,2019,103.271,0,0
3164,2019,0,0,364.875
3165,2019,0,0,2573.42
3166,2019,0,0,446.032
3167,2019,0,0,8162.688
3168,2019,0,0,868.308
3169,2019,0,0,4060.686
3170,2019,0,0,3661.92
3171,2019,0,0,145.472
3172,2019,0,0,1478.301
3173,2019,0,0,430.035
3174,2019,103.532,0,103.618
3175,2019,0,0,1063.956
3176,2019,0,0,465.496
3177,2019,0,0,161.263
3178,2019,0,0,11194.736
3179,2019,0,0,4771.163
3180,2019,2799.794,0,2324.383
3182,2019,567.599,0,643.499
3184,2019,1025.068,0,772.325
3185,2019,0,0,137.053
3186,2019,0,0,285.378
3187,2019,99.625,0,1010.828
3188,2019,27.063,0,1699.596
3189,2019,195.322,0,466.232
3190,2019,121.963,0,0
3191,2019,0.131,0,1246.382
3192,2019,76.64,0,534.217
3193,2019,204.259,0,0
3194,2019,609.487,0,0
3195,2019,152.878,0,0
3196,2019,200.125,0,0
3197,2019,279.112,0,0
3198,2019,406.399,0,247.345
3200,2019,365.843,0,0
3201,2019,479.83,0,18.881
3203,2019,441.844,0,0
3204,2019,161.471,0,0
3205,2019,140.335,0,0
3206,2019,353.124,0,0
3207,2019,73.954,0,0
3208,2019,146.994,0,0
3209,2019,79.787,0,0
3210,2019,593.116,0,0
3211,2019,264.409,0,0
3212,2019,388.419,0,0
3213,2019,411.34,0,0
3214,2019,215.713,0,0
3215,2019,198.465,0,0
3216,2019,178.129,0,0
3217,2019,0,0,2020.037
3218,2019,350.478,0,574.028
3219,2019,1.034,0,1687.328
3220,2019,0,0,1434.463
3221,2019,591.237,0,244.821
3222,2019,177.077,0,0.148
3223,2019,578.633,0,62.16
3224,2019,151.056,0,0.003
3225,2019,83.699,0,0.245
3226,2019,203.976,0,0
3227,2019,104.403,0,0
3228,2019,0,0,1519.835
3229,2019,10.02,0,3486.407
3231,2019,347.961,0,10.98
3232,2019,168.148,0,14.068
3233,2019,126.851,0,0
3234,2019,514.55,0,467.689
3235,2019,0,0,707.874
3236,2019,0,0,346.973
3237,2019,0,0,324.903
3239,2019,0,0,1745.352
3240,2019,0,0,2254.968
3241,2019,0,0,5741.816
3242,2019,0,0,6024.455
3243,2019,0,0,12714.007
3244,2019,0,0,709.586
3245,2019,0,0,1456.969
3246,2019,0,0,9543.79
3247,2019,0,0,3371.591
3248,2019,0,0,15682.048
3249,2019,0,0,4936.006
3250,2019,0,0,22091.496
3251,2019,0,0,8544.572
3252,2019,0,0,94.593
3253,2019,0,0,4836.093
3254,2019,0,0,8872.962
3255,2019,0,0,84.466
3256,2019,0,0,2638.852
3257,2019,0,0,843.077
3258,2019,0,0,4815.388
3259,2019,0,0,244.092
3260,2019,0,0,325.475
3261,2019,0,0,272.819
3262,2019,0,0,14360.765
3263,2019,0,0,3272.395
3264,2019,0,0,6441.84
3265,2019,0,0,4581.002
3266,2019,0,0,3839.679
3267,2019,0,0,2811.586
3268,2019,0,0,4492.174
3269,2019,0,0,799.816
3270,2019,0,0,915.151
3271,2019,0,0,1177.809
3272,2019,0,0,140.871
3273,2019,0,0,98.957
3274,2019,0,0,359.35
3275,2019,0,0,3157.406
3276,2019,0,0,8867.512
3277,2019,0,0,2201.926
3278,2019,0,0,2027.624
3279,2019,0,0,4117.541
3280,2019,0,0,221.12
3281,2019,0,0,98.091
3282,2019,0,0,6577.306
3283,2019,0,0,1268.358
3284,2019,0,0,1787.501
3285,2019,0,0,322.049
3286,2019,0,0,2333.645
3287,2019,0,0,1736.682
3288,2019,0,0,2067.856
3289,2019,0,0,2494.332
3290,2019,0,0,2475.192
3291,2019,0,0,616.17
3292,2019,0,0,1905.446
3293,2019,0,0,441.101
3294,2019,0,0,111.387
3295,2019,0,0,78.239
3296,2019,0,0,269.547
3297,2019,0,0,1566.058
3298,2019,0,0,2409.252
3299,2019,0,0,383.094
3300,2019,0,0,3525.165
3301,2019,0,0,955.79
3302,2019,0,0,3502.671
3303,2019,0,0,2963.823
3304,2019,0,0,6325.367
3305,2019,0,0,7229.062
3306,2019,0,0,4391.484
3307,2019,114.061,0,0
3308,2019,522.1,0,0
3309,2019,122.968,0,0
3310,2019,195.967,0,0
3314,2019,345.676,0,0
3315,2019,55.293,0,0
3316,2019,242.692,0,0
3317,2019,200.873,0,0
3318,2019,30.011,0,0
3319,2019,166.373,0,0
3320,2019,156.723,0,0
3321,2019,218.43,0,0
3322,2019,343.678,0,0
3323,2019,192.307,0,609.163
3324,2019,140.853,0,100.756
3325,2019,104.685,0,0
3326,2019,100.427,0,0
3327,2019,139.018,0,0
3328,2019,149.112,0,41.114
3329,2019,358.727,0,0
3330,2019,63.693,0,0
3331,2019,250.207,0,0
3332,2019,105.835,0,0
3333,2019,241.237,0,0
3334,2019,106.761,0,0
3335,2019,116.096,0,0
3336,2019,967.838,0,0
3337,2019,261.661,0,0
3338,2019,1121.17,0,0
3339,2019,314.312,0,0
3340,2019,917.457,0,260.358
3341,2019,418.807,0,152.121
3342,2019,1415.754,0,76.188
3343,2019,415.529,0,1.422
3344,2019,350.224,0,1317.251
3345,2019,254.679,0,3.347
3346,2019,1.015,0,1727.162
3347,2019,0,0,1311.674
3348,2019,70.598,0,2610.306
3349,2019,21.271,0,1672.363
3350,2019,359.202,0,654.886
3351,2019,205.555,0,0
3352,2019,229.792,0,0
3353,2019,151.151,0,0
3354,2019,87.03,0,0
3355,2019,409.87,0,0
3356,2019,38.696,0,0
3357,2019,169.706,0,0
3358,2019,444.88,0,0
3359,2019,191.926,0,0
3360,2019,203.192,0,0
3361,2019,108.693,0,0
3362,2019,55.726,0,0
3363,2019,336.202,0,0
3364,2019,141.421,0,0
3365,2019,263.987,0,0
3366,2019,338.572,0,0
3367,2019,330.313,0,0
3368,2019,227.676,0,0
3369,2019,77.641,0,0
3370,2019,184.954,0,0
3371,2019,105.589,0,0
3372,2019,113.317,0,0
3373,2019,338.365,0,0
3374,2019,55.656,0,0
3375,2019,87.998,0,0
3376,2019,75.608,0,0
3377,2019,93.607,0,0
3378,2019,139.921,0,0
3379,2019,175.815,0,0
3380,2019,49.926,0,0
3381,2019,252.164,0,0
3382,2019,441.165,0,0
3383,2019,64.692,0,0
3384,2019,63.414,0,0
3385,2019,261.112,0,0
3386,2019,335.724,0,0
3387,2019,172.498,0,0
3388,2019,69.189,0,0
3389,2019,187.244,0,0
3390,2019,206.424,0,0
3391,2019,107.382,0,311.395
3392,2019,312.637,0,138.957
3393,2019,712.175,0,209.892
3394,2019,0,0,590.637
3395,2019,40.006,0,1147.659
3396,2019,19.95,0,511.503
3397,2019,413.691,0,118.15
3398,2019,0,0,262.87
3399,2019,161.297,0,1083.356
3400,2019,483.805,0,149.998
3401,2019,178.7,0,0
3402,2019,314.845,0,0
3403,2019,87.351,0,0
3404,2019,270.427,0,0
3405,2019,643.564,0,0
3406,2019,486.922,0,0
3407,2019,833.468,0,0
3409,2019,313.32,0,0
3410,2019,552.292,0,0
3411,2019,451.407,0,0
3412,2019,270.557,0,0
3413,2019,353.001,0,0
3414,2019,382.56,0,0
3415,2019,82.643,0,0
3416,2019,253.772,0,0
3417,2019,164.432,0,0
3418,2019,166.61,0,0
3419,2019,346.783,0,0
3420,2019,304.001,0,6.501
3421,2019,329.74,0,138.75
3422,2019,477.744,0,0
3423,2019,383.994,0,0
3424,2019,188.98,0,0
3425,2019,79.647,0,0
3426,2019,136.264,0,0
3427,2019,134.986,0,0
3428,2019,122.555,0,0
3429,2019,363.797,0,0
3431,2019,220.87,0,0
3432,2019,351.22,0,0
3433,2019,121.792,0,0
3434,2019,369.988,0,0
3436,2019,127.129,0,0
3437,2019,66.906,0,0
3438,2019,207.94,0,0
3439,2019,449.374,0,0
3440,2019,164.653,0,0
3441,2019,504.375,0,0
3442,2019,211.801,0,0
3443,2019,74.18,0,0
3444,2019,340.839,0,0
3445,2019,482.286,0,0
3446,2019,0,0,1486.073
3447,2019,80.436,0,37.29
3449,2019,542.41,0,14.614
3450,2019,236.28,0,482.022
3451,2019,121.451,0,0
3452,2019,358.894,0,0
3453,2019,225.353,0,0
3454,2019,108.868,0,0
3455,2019,115.881,0,0
3456,2019,302.971,0,0
3458,2019,413.79,0,0
3459,2019,187.565,0,0
3460,2019,75.645,0,0
3461,2019,46.591,0,0
3462,2019,95.32,0,0
3463,2019,47.618,0,0
3464,2019,161.56,0,0
3465,2019,246.665,0,0
3466,2019,54.553,0,0
3467,2019,141.333,0,0
3469,2019,93.202,0,0
3470,2019,170.645,0,0
3471,2019,311.689,0,0
3472,2019,99.036,0,0
3473,2019,155.187,0,0
3474,2019,120.343,0,0
3475,2019,58.745,0,0
3476,2019,128.417,0,0
3477,2019,45.755,0,0
3478,2019,128.746,0,0
3479,2019,105.111,0,0
3481,2019,117.753,0,0
3482,2019,131.391,0,0
3483,2019,52.895,0,0
3484,2019,86.304,0,0
3485,2019,356.043,0,0
3486,2019,131.208,0,0
3488,2019,193.877,0,0.137
3489,2019,396.955,0,0.059
3490,2019,239.042,0,0
3491,2019,160.998,0,0
3492,2019,363.703,0,0
3493,2019,95.361,0,0
3494,2019,118.196,0,0
3496,2019,318.962,0,0
3498,2019,139.851,0,0
3499,2019,214.225,0,0
3500,2019,91.425,0,0
3501,2019,136.106,0,0
3502,2019,66.237,0,0
3503,2019,107.065,0,0
3504,2019,81.275,0,0
3505,2019,127.348,0,1041.881
3506,2019,62.744,0,0
3507,2019,86.381,0,0
3508,2019,145.862,0,0
3510,2019,0.039,0,112.341
3511,2019,0,0,380.975
3512,2019,196.515,0,249.693
3513,2019,0.026,0,301.739
3514,2019,0,0,918.745
3515,2019,166.845,0,0
3516,2019,2.905,0,89.064
3517,2019,32.682,0,78.458
3518,2019,75.512,0,502.997
3519,2019,2.209,0,80.444
3520,2019,220.492,0,0.72
3521,2019,236.33,0,0
3522,2019,726.1,0,0
3523,2019,1307.124,0,0
3524,2019,1318.868,0,547.75
3525,2019,300.991,0,0
3526,2019,43.479,0,0
3527,2019,149.942,0,0
3528,2019,292.495,0,0
3529,2019,82.75,0,0
3530,2019,358.123,0,0
3531,2019,235.187,0,0
3532,2019,219.302,0,0
3533,2019,308.251,0,0
3536,2019,352.549,0,0
3537,2019,181.328,0,0
3538,2019,192.66,0,0
3539,2019,402.839,0,0
3540,2019,201.161,0,0
3541,2019,55.846,0,0
3542,2019,1046.763,0,0
3543,2019,360.383,0,0
3544,2019,1045.779,0,0
3545,2019,371.92,0,0
3546,2019,458.404,0,0
3547,2019,242.185,0,161.705
3548,2019,562.967,0,60.981
3549,2019,712.41,0,0
3550,2019,383.77,0,0
3551,2019,334.521,0,0
3552,2019,88.918,0,1332.56
3553,2019,0.025,0,221.082
3554,2019,452.423,0,0
3555,2019,321.488,0,0
3557,2019,973.013,0,0
3558,2019,598.233,0,0
3559,2019,109.711,0,0
3560,2019,198.365,0,0
3561,2019,230.616,0,0
3562,2019,240.575,0,0
3563,2019,110.16,0,0
3564,2019,279.937,0,0
3565,2019,453.111,0,0
3566,2019,326.222,0,0
3567,2019,261.199,0,0
3568,2019,180.038,0,0
3569,2019,383.07,0,0
3570,2019,259.368,0,0
3571,2019,208.315,0,0
3572,2019,374.73,0,0
3573,2019,458.04,0,0
3574,2019,112.358,0,0
3575,2019,515.524,0,0
3576,2019,1020.888,0,0
3577,2019,102.147,0,0
3578,2019,335.908,0,0
3579,2019,168.212,0,0
3580,2019,250.462,0,0
3581,2019,458.041,0,0
3582,2019,0,0,695.264
3583,2019,0,0,682.021
3584,2019,0,0,1539.673
3585,2019,416.209,0,318.195
3586,2019,0,0,1811.434
3587,2019,405.414,0,2681.234
3588,2019,88.766,0,906.129
3589,2019,860.421,0,0
3590,2019,355.029,0,0
3591,2019,208.989,0,27.685
3592,2019,221.258,0,657.96
3593,2019,100.411,0,7.488
3594,2019,1176.7,0,0
3595,2019,245.159,0,0
3596,2019,128.063,0,172.921
3597,2019,327.91,0,0
3598,2019,610.206,0,0
3599,2019,495.373,0,0
3600,2019,0,0,497.953
3601,2019,440.322,0,599.342
3602,2019,0,0,605.946
3603,2019,820.974,0,0.419
3604,2019,431.731,0,49.024
3605,2019,5.136,0,848.091
3606,2019,314.787,0,20.994
3607,2019,523.484,0,1085.782
3608,2019,26.784,0,2752.256
3609,2019,46.326,0,216.758
3610,2019,270.424,0,0
3611,2019,193.447,0,221.93
3612,2019,268.535,0,111.459
3613,2019,223.987,0,0
3614,2019,481.042,0,0
3615,2019,803.118,0,0.001
3616,2019,164.173,0,0
3617,2019,108.578,0,389.869
3618,2019,390.457,0,92.141
3619,2019,219.159,0,0
3620,2019,569.714,0,0
3621,2019,475.061,0,0
3622,2019,375.069,0,0
3623,2019,80.877,0,0
3624,2019,163.49,0,0
3625,2019,300.423,0,0
3626,2019,143.76,0,0
3627,2019,166.104,0,0
3628,2019,255.753,0,0
3629,2019,238.124,0,0
3630,2019,526.615,0,0
3631,2019,301.033,0,0
3632,2019,137.298,0,0
3633,2019,268.324,0,0
3634,2019,684.295,0,0.09
3635,2019,592.197,0,0
3636,2019,725.365,0,0
3638,2019,470.99,0,0
3639,2019,123.157,0,0
3640,2019,124.403,0,0
3641,2019,99.336,0,0
3642,2019,175.762,0,0
3643,2019,231.594,0,0
3644,2019,164.753,0,0
3645,2019,126.139,0,0
3646,2019,256.885,0,0
3648,2019,454.945,0,0
3649,2019,116.554,0,0
3650,2019,292.135,0,25.306
3651,2019,110.983,0,0
3652,2019,377.709,0,0
3653,2019,165.399,0,0
3654,2019,118.654,0,0
3655,2019,165.917,0,0
3656,2019,124.725,0,0
3657,2019,169.405,0,0
3658,2019,0,0,3159.636
3659,2019,0,0,2017.374
3660,2019,0,0,5089.951
3661,2019,0,0,2162.288
3662,2019,0,0,2198.002
3663,2019,0,0,2129.859
3664,2019,0,0,930.517
3665,2019,0,0,2138.326
3666,2019,0,0,3038.996
3667,2019,0,0,2029.922
3668,2019,0,0,1719.579
3669,2019,0,0,1811.123
3670,2019,0,0,1478.159
3671,2019,0,0,859.95
3672,2019,0.848,0,2730.627
3673,2019,0,0,287.05
3674,2019,0,0,745.255
3675,2019,0,0,640.662
3676,2019,0,0,814.951
3677,2019,0,0,564.158
3678,2019,0,0,582.227
3679,2019,0,0,533.789
3680,2019,0.021,0,601.55
3681,2019,0,0,414.748
3682,2019,0,0,400.265
3683,2019,0,0,714.585
3684,2019,1.586,0,735.602
3685,2019,317.248,0,0
3686,2019,204.19,0,277.484
3687,2019,208.872,0,478.415
3688,2019,0,0,219.219
3689,2019,0,0,3443.635
3690,2019,0,0,1194.49
3691,2019,0,0,941.666
3692,2019,0,0,1328.134
3693,2019,0,0,585.97
3694,2019,0,0,1939.914
3695,2019,0,0,1022.151
3696,2019,46.407,0,856.863
3697,2019,0.339,0,2317.067
3698,2019,0,0,2047.786
3699,2019,48.951,0,0
3700,2019,276.467,0,0.109
3701,2019,16.642,0,163.975
3702,2019,334.342,0,0
3703,2019,428.828,0,0
3704,2019,765.279,0,0
3705,2019,1.737,0,772.951
3706,2019,328.711,0,0
3707,2019,132.913,0,230.571
3708,2019,243.674,0,0.002
3709,2019,389.953,0,0
3710,2019,525.661,0,0
3711,2019,389.183,0,0
3712,2019,450.657,0,0
3713,2019,561.981,0,0.005
3714,2019,385.498,0,643.351
3715,2019,131.456,0,0
3716,2019,0,0,1596.11
3717,2019,310.667,0,0.009
3718,2019,714.75,0,281.982
3719,2019,0,0,463.323
3720,2019,0,0,771.586
3721,2019,0,0,1257.688
3722,2019,111.635,0,568.629
3723,2019,516.618,0,761.325
3724,2019,131.842,0,0
3725,2019,210.24,0,0
3726,2019,88.047,0,0
3727,2019,159.278,0,0
3728,2019,83.306,0,0
3729,2019,65.867,0,0
3730,2019,46.042,0,0
3731,2019,0,0,1966.304
3732,2019,0,0,1800.825
3733,2019,0,0,1352.069
3734,2019,0,0,1147.962
3735,2019,10.491,0,2655.211
3736,2019,0,0,2712.011
3737,2019,0,0,6916.721
3738,2019,0,0,9718.185
3739,2019,0,0,899.515
3741,2019,0,0,1285.406
3742,2019,0,0,7151.891
3743,2019,0,0,3630.937
3744,2019,123.951,0,0
3745,2019,409.723,0,0.004
3746,2019,29.068,0,0
3747,2019,134.006,0,0
3748,2019,60.539,0,0
3749,2019,899.339,0,0.105
3750,2019,493.993,0,0
3752,2019,0,0,1046.701
3753,2019,305.41,0,2565.003
3754,2019,1275.191,0,1098.481
3755,2019,1254.666,0,259.736
3756,2019,337.162,0,0
3757,2019,388.173,0,0
3758,2019,114.519,0,0
3759,2019,267.453,0,2578.22
3760,2019,0,0,2360.361
3761,2019,624.671,0,0
3762,2019,897.433,0,49.073
3763,2019,264.524,0,0
3764,2019,710.878,0,104.209
3765,2019,0,0,3265.014
3766,2019,0,0,7751.821
3767,2019,163.351,0,0
3768,2019,99.309,0,0
3769,2019,26.508,0,0
3770,2019,51.811,0,0
3771,2019,141.604,0,0
3772,2019,60.57,0,0
3773,2019,242.837,0,0
3774,2019,254.773,0,0
3775,2019,184.112,0,0
3776,2019,111.015,0,0
3777,2019,238.937,0,0
3778,2019,137.492,0,0
3779,2019,246.505,0,0
3780,2019,135.256,0,0
3781,2019,127.756,0,0
3782,2019,229.919,0,0
3783,2019,318.969,0,0
3785,2019,37.159,0,0
3786,2019,96.6,0,678.963
3787,2019,158.5,0,0
