Geo,Year,HhPropIncQ1,HhPropIncQ2,HhPropIncQ3,HhPropIncQ4
2213,2019,0.0958,0.16977,0.35178,0.38265
2214,2019,0.09972,0.16524,0.34972,0.38533
2215,2019,0.07783,0.16285,0.36429,0.39503
2216,2019,0.10053,0.17593,0.39815,0.3254
2217,2019,0.08092,0.16763,0.39884,0.3526
2218,2019,0.11575,0.18027,0.36243,0.34156
2219,2019,0.09838,0.14919,0.36108,0.39135
2220,2019,0.09314,0.21361,0.37368,0.31958
2221,2019,0.07889,0.15113,0.31609,0.45389
2222,2019,0,1,0,0
2223,2019,0.07517,0.14914,0.28669,0.489
2224,2019,0.08786,0.15673,0.29235,0.46306
2225,2019,0.08966,0.17173,0.3055,0.43312
2226,2019,0.09612,0.18115,0.2902,0.43253
2227,2019,0.11812,0.17318,0.31524,0.39346
2228,2019,0.02951,0.11475,0.39235,0.46339
2229,2019,0.0623,0.16066,0.41311,0.36393
2230,2019,0.08622,0.23588,0.37463,0.30327
2231,2019,0.04072,0.09955,0.41629,0.44344
2232,2019,0.04012,0.12818,0.39628,0.43542
2233,2019,0.04358,0.12982,0.39266,0.43394
2234,2019,0.03781,0.13299,0.38331,0.44589
2235,2019,0.03955,0.13277,0.35876,0.46893
2236,2019,0.12459,0.18689,0.36175,0.32678
2237,2019,0.25641,0.05128,0.53846,0.15385
2238,2019,0.06579,0.17105,0.43421,0.32895
2239,2019,0.06577,0.12816,0.43339,0.37268
2240,2019,0.09344,0.15906,0.30983,0.43767
2241,2019,0.07216,0.13402,0.3299,0.46392
2242,2019,0.11593,0.17672,0.28087,0.42648
2243,2019,0.10453,0.16181,0.3222,0.41146
2244,2019,0.22115,0.33654,0.25,0.19231
2245,2019,0.12652,0.22499,0.36421,0.28428
2246,2019,0.08499,0.22604,0.35624,0.33273
2247,2019,0.09847,0.21483,0.37724,0.30946
2248,2019,0.10422,0.16271,0.38034,0.35273
2249,2019,0.08753,0.14073,0.40789,0.36384
2250,2019,0.11791,0.1773,0.37677,0.32801
2251,2019,0.12162,0.16486,0.42703,0.28649
2252,2019,0.08555,0.13688,0.38406,0.39352
2253,2019,0.09675,0.16796,0.38003,0.35526
2254,2019,0.11957,0.18207,0.36957,0.3288
2255,2019,0.10845,0.14269,0.35502,0.39384
2256,2019,0.04176,0.15889,0.34816,0.45119
2257,2019,0.13095,0.17196,0.35582,0.34127
2258,2019,0.03759,0.15977,0.36654,0.43609
2259,2019,0.03211,0.1422,0.41743,0.40826
2260,2019,0.0997,0.17221,0.37462,0.35347
2261,2019,0.09602,0.14403,0.41975,0.34019
2262,2019,0.0391,0.16351,0.34597,0.45142
2263,2019,0.04946,0.19355,0.34839,0.4086
2264,2019,0.0427,0.17438,0.31886,0.46406
2265,2019,0.06099,0.21135,0.3078,0.41986
2266,2019,0.06306,0.18824,0.3376,0.4111
2267,2019,0.0554,0.18028,0.33146,0.43286
2268,2019,0.0554,0.18028,0.33146,0.43286
2269,2019,0.0303,0.2303,0.29091,0.44848
2270,2019,0.07656,0.21053,0.30622,0.4067
2271,2019,0.08042,0.23427,0.27972,0.40559
2272,2019,0.05874,0.17011,0.3407,0.43045
2273,2019,0.37838,0.32432,0.18919,0.10811
2274,2019,1,0,0,0
2275,2019,0.52273,0.27273,0.18182,0.02273
2277,2019,0.46133,0.25867,0.19467,0.08533
2278,2019,0.41667,0.29386,0.22368,0.06579
2279,2019,0.09091,0.18182,0.45455,0.27273
2280,2019,0.43269,0.31731,0.18269,0.06731
2281,2019,0.38182,0.32727,0.25455,0.03636
2282,2019,0.54,0.26667,0.10667,0.08667
2283,2019,0.40136,0.29252,0.21088,0.09524
2284,2019,0.36252,0.33641,0.20891,0.09217
2285,2019,1,0,0,0
2286,2019,0.50699,0.23077,0.19231,0.06993
2287,2019,0.4717,0.30189,0.16981,0.0566
2288,2019,0.5,0,0.5,0
2289,2019,0.43689,0.28155,0.21683,0.06472
2290,2019,0.77778,0.11111,0.11111,0
2291,2019,0.76923,0.07692,0,0.15385
2292,2019,0.42857,0.28571,0.28571,0
2296,2019,0.42857,0.28571,0.28571,0
2298,2019,0.5,0,0.5,0
2301,2019,0.4,0.26667,0.33333,0
2302,2019,0,0.5,0.5,0
2303,2019,0.53642,0.21854,0.19205,0.05298
2304,2019,0.43013,0.29476,0.20087,0.07424
2305,2019,0.33333,0.33333,0.33333,0
2306,2019,0.45143,0.27543,0.20686,0.06629
2307,2019,0.18108,0.23859,0.36698,0.21336
2308,2019,0.19787,0.24787,0.34043,0.21383
2309,2019,0.13898,0.20678,0.44407,0.21017
2310,2019,0.13333,0.19444,0.46111,0.21111
2311,2019,0.12875,0.21869,0.46737,0.18519
2312,2019,0.1139,0.25785,0.5127,0.11554
2313,2019,0.11744,0.26137,0.49822,0.12297
2314,2019,0.13012,0.24708,0.50292,0.11988
2315,2019,0.18065,0.32581,0.39032,0.10323
2316,2019,0.22222,0.2381,0.34921,0.19048
2317,2019,0.24726,0.37089,0.32212,0.05974
2318,2019,0.23632,0.3603,0.33411,0.06927
2320,2019,0.27089,0.36311,0.30644,0.05956
2321,2019,0.30835,0.37195,0.26576,0.05395
2322,2019,0.30806,0.35761,0.28179,0.05254
2323,2019,0.34728,0.36611,0.24895,0.03766
2324,2019,0.30596,0.36776,0.27874,0.04754
2326,2019,0.3185,0.36784,0.26432,0.04934
2327,2019,0.15385,0.23462,0.33077,0.28077
2328,2019,0.17982,0.25877,0.35088,0.21053
2329,2019,0.20833,0.33333,0.33333,0.125
2330,2019,0.25,0.1875,0.375,0.1875
2331,2019,0.1873,0.24762,0.35556,0.20952
2332,2019,0.2037,0.22222,0.40741,0.16667
2333,2019,0.5,0.5,0,0
2334,2019,0.10811,0.2973,0.35135,0.24324
2335,2019,0.18094,0.24095,0.391,0.18711
2336,2019,0.18333,0.26667,0.28333,0.26667
2337,2019,0.17795,0.23404,0.36557,0.22244
2338,2019,0.1676,0.31285,0.34637,0.17318
2339,2019,0.125,0.25,0.29167,0.33333
2340,2019,0.22222,0.16667,0.5,0.11111
2341,2019,0.24004,0.23358,0.30571,0.22067
2343,2019,0.19734,0.24804,0.33796,0.21666
2344,2019,0.23077,0.23077,0.35897,0.17949
2345,2019,0.12053,0.20764,0.48091,0.19093
2346,2019,0.17566,0.22473,0.44848,0.15113
2347,2019,0.1573,0.22472,0.51685,0.10112
2348,2019,0.13089,0.20244,0.47561,0.19106
2349,2019,0.14963,0.18953,0.46218,0.19867
2350,2019,0.11155,0.21468,0.47571,0.19807
2351,2019,0.14675,0.20272,0.45083,0.1997
2352,2019,0.135,0.20926,0.47252,0.18322
2353,2019,0.1823,0.21947,0.42655,0.17168
2354,2019,0.09623,0.14528,0.35283,0.40566
2355,2019,0.07074,0.15041,0.33805,0.4408
2356,2019,0,1,0,0
2357,2019,0.25369,0.2069,0.37685,0.16256
2358,2019,0,0.66667,0.33333,0
2359,2019,0.275,0.28611,0.30833,0.13056
2360,2019,0.0654,0.20778,0.38825,0.33858
2361,2019,0.14246,0.17318,0.30726,0.37709
2362,2019,0.0384,0.1419,0.38564,0.43406
2363,2019,0.4,0.5,0.1,0
2364,2019,0.27431,0.26736,0.32639,0.13194
2365,2019,0.13043,0.24638,0.26087,0.36232
2366,2019,0.23691,0.26434,0.34663,0.15212
2368,2019,0.28191,0.26596,0.37234,0.07979
2370,2019,0.17857,0.22619,0.41667,0.17857
2371,2019,0.26225,0.27206,0.35294,0.11275
2372,2019,0.25626,0.26818,0.33135,0.14422
2373,2019,0.20804,0.2701,0.37762,0.14423
2374,2019,0.2428,0.27572,0.34979,0.13169
2375,2019,0.08197,0.13115,0.55738,0.22951
2376,2019,0.20796,0.26582,0.35262,0.1736
2377,2019,0.15745,0.27128,0.39681,0.17447
2378,2019,0.19643,0.19643,0.51786,0.08929
2379,2019,0.22297,0.20608,0.38176,0.18919
2380,2019,0.18421,0.15789,0.44737,0.21053
2381,2019,0.16451,0.24611,0.38601,0.20337
2382,2019,0.17252,0.30458,0.39191,0.13099
2383,2019,0.05341,0.13254,0.34817,0.46588
2385,2019,0.27657,0.22616,0.31471,0.18256
2386,2019,0.18559,0.21982,0.36757,0.22703
2387,2019,0.23633,0.22624,0.35156,0.18587
2388,2019,0,0,1,0
2390,2019,0.06038,0.17673,0.40059,0.3623
2391,2019,0.1989,0.24724,0.34945,0.20442
2392,2019,0.06596,0.21263,0.42877,0.29263
2393,2019,0.08051,0.2161,0.43432,0.26907
2394,2019,0.05931,0.17241,0.42069,0.34759
2395,2019,0.05189,0.20165,0.41863,0.32783
2396,2019,0.03241,0.1637,0.43922,0.36467
2397,2019,0.05359,0.17632,0.41054,0.35955
2398,2019,0.06429,0.13929,0.35268,0.44375
2399,2019,0.06642,0.12868,0.32545,0.47945
2400,2019,0.06164,0.19441,0.38623,0.35772
2401,2019,0.25,0.2337,0.41304,0.10326
2403,2019,0.22881,0.32203,0.30508,0.14407
2404,2019,0.16447,0.26974,0.39474,0.17105
2405,2019,0.19444,0.26389,0.30556,0.23611
2406,2019,0.21311,0.31148,0.34426,0.13115
2407,2019,0.18012,0.23602,0.35404,0.22981
2408,2019,0.14775,0.2641,0.38901,0.19914
2409,2019,0.0694,0.15468,0.32776,0.44816
2410,2019,0.10274,0.17123,0.28767,0.43836
2411,2019,0.0948,0.15596,0.36086,0.38838
2412,2019,0.07604,0.15911,0.3361,0.42875
2413,2019,0.09091,0.12674,0.30766,0.4747
2415,2019,0.11418,0.14222,0.32223,0.42137
2416,2019,0.34615,0.15385,0.26923,0.23077
2417,2019,0.21721,0.2582,0.36885,0.15574
2418,2019,0.2,0.13333,0.13333,0.53333
2419,2019,0.10008,0.15237,0.34424,0.40331
2420,2019,0.06746,0.15397,0.25714,0.52143
2421,2019,0.07678,0.14203,0.25912,0.52207
2422,2019,0.09938,0.19876,0.24845,0.45342
2423,2019,0.07577,0.14391,0.31371,0.46661
2424,2019,0.04039,0.10184,0.34504,0.51273
2425,2019,0.13362,0.17871,0.32102,0.36665
2426,2019,0.09817,0.17988,0.28902,0.43293
2427,2019,0.09128,0.13538,0.29128,0.48205
2428,2019,0.08573,0.16735,0.3212,0.42572
2429,2019,0.08832,0.13693,0.32721,0.44754
2430,2019,0.12736,0.17528,0.2623,0.43506
2431,2019,0.09964,0.14947,0.29004,0.46085
2432,2019,0.16346,0.125,0.33654,0.375
2433,2019,0.08824,0.13025,0.2605,0.52101
2434,2019,0.08861,0.1519,0.27848,0.48101
2435,2019,0.09184,0.19388,0.22449,0.4898
2436,2019,0,0,0,1
2437,2019,0.12565,0.1466,0.31414,0.41361
2438,2019,0.14496,0.16953,0.27396,0.41155
2439,2019,0.14714,0.15531,0.2861,0.41144
2440,2019,0.16807,0.19328,0.27731,0.36134
2441,2019,0.09953,0.14692,0.29384,0.45972
2442,2019,0.07362,0.1227,0.26994,0.53374
2443,2019,0.11111,0.10101,0.26263,0.52525
2444,2019,0.20588,0.17647,0.23529,0.38235
2445,2019,0.1,0.3,0.1,0.5
2446,2019,0.11765,0.08824,0.26471,0.52941
2447,2019,0.10256,0.20513,0.33333,0.35897
2448,2019,0.13559,0.13559,0.44068,0.28814
2449,2019,0.10145,0.21739,0.23188,0.44928
2450,2019,0.11111,0.16667,0.30093,0.4213
2451,2019,0.12889,0.16889,0.30667,0.39556
2452,2019,0.13519,0.18091,0.29821,0.38569
2453,2019,0.15605,0.22293,0.25796,0.36306
2454,2019,0.1,0.23333,0.36667,0.3
2455,2019,0,0.33333,0.66667,0
2457,2019,0.17857,0.15476,0.36905,0.29762
2458,2019,0.12609,0.20217,0.30435,0.36739
2459,2019,0.12903,0.2043,0.32258,0.34409
2460,2019,0,0.125,0.25,0.625
2461,2019,0.1314,0.17704,0.30014,0.39142
2462,2019,0.18333,0.175,0.33333,0.30833
2463,2019,0.12605,0.20168,0.33277,0.3395
2464,2019,0.13816,0.24342,0.31579,0.30263
2465,2019,0.1358,0.14815,0.30864,0.40741
2466,2019,0.5,0,0.5,0
2467,2019,0.09714,0.12571,0.37143,0.40571
2468,2019,0.1,0.3,0.4,0.2
2469,2019,0.11314,0.17883,0.33942,0.36861
2470,2019,0.13608,0.3481,0.36867,0.14715
2471,2019,0.19608,0.33333,0.33333,0.13725
2472,2019,0.16667,0.33333,0.375,0.125
2473,2019,0,0.2,0.6,0.2
2474,2019,0.11875,0.28542,0.45625,0.13958
2475,2019,0.15293,0.26812,0.42502,0.15392
2476,2019,0.10345,0.24138,0.51724,0.13793
2477,2019,0.22477,0.30734,0.36239,0.1055
2478,2019,0.1493,0.26197,0.43493,0.1538
2479,2019,0.17286,0.25279,0.39219,0.18216
2480,2019,0.11727,0.27246,0.44224,0.16803
2481,2019,0.13432,0.27897,0.41919,0.16753
2482,2019,0.17656,0.28604,0.39476,0.14264
2483,2019,0.17517,0.28271,0.38914,0.15299
2485,2019,0.31844,0.37989,0.26816,0.03352
2486,2019,0.30345,0.38966,0.27241,0.03448
2491,2019,0.27545,0.39521,0.30689,0.02246
2492,2019,0.29054,0.41892,0.26351,0.02703
2493,2019,0.33333,0.38095,0.28571,0
2494,2019,0.19048,0.38095,0.19048,0.2381
2495,2019,0.33088,0.29412,0.22794,0.14706
2496,2019,0.33333,0,0.66667,0
2497,2019,0.37097,0.29032,0.17742,0.16129
2498,2019,0.21027,0.26528,0.31479,0.20966
2499,2019,0.21591,0.27273,0.31818,0.19318
2500,2019,0.30159,0.25397,0.38095,0.06349
2501,2019,0.33333,0.16667,0.36667,0.13333
2502,2019,0.26452,0.23226,0.25806,0.24516
2503,2019,0.22034,0.29237,0.28814,0.19915
2504,2019,0.21429,0.35714,0.21429,0.21429
2505,2019,0.27703,0.34459,0.24324,0.13514
2506,2019,0.26606,0.3211,0.20183,0.21101
2507,2019,0.36066,0.27869,0.19672,0.16393
2508,2019,0.21818,0.38182,0.18182,0.21818
2509,2019,0.27119,0.33898,0.23729,0.15254
2510,2019,0.29412,0.31373,0.23529,0.15686
2511,2019,0.22468,0.28165,0.32278,0.17089
2512,2019,0.3871,0.19355,0.29032,0.12903
2513,2019,0.21762,0.28497,0.35233,0.14508
2514,2019,0.27463,0.34382,0.24528,0.13627
2515,2019,0.18021,0.30742,0.34629,0.16608
2516,2019,0.26802,0.30631,0.28829,0.13739
2517,2019,0.23557,0.30023,0.30716,0.15704
2518,2019,0.21882,0.26915,0.33479,0.17724
2519,2019,0.20219,0.29508,0.33333,0.1694
2520,2019,0.26398,0.18944,0.35404,0.19255
2521,2019,0.25,0.27641,0.28521,0.18838
2522,2019,0.27586,0.28448,0.26724,0.17241
2523,2019,0.26064,0.25532,0.35638,0.12766
2524,2019,0.21661,0.21661,0.40433,0.16245
2525,2019,0.21622,0.2027,0.39189,0.18919
2526,2019,0.19167,0.3,0.33333,0.175
2527,2019,0.16208,0.23853,0.34557,0.25382
2528,2019,0.21491,0.22943,0.38141,0.17425
2529,2019,0.14428,0.21891,0.41294,0.22388
2530,2019,0.19038,0.21923,0.37115,0.21923
2531,2019,0.24107,0.27679,0.29464,0.1875
2532,2019,0.16667,0.13636,0.5,0.19697
2533,2019,0.5,0,0,0.5
2534,2019,0.19023,0.22622,0.41131,0.17224
2535,2019,0.28,0.2,0.36,0.16
2536,2019,0.23077,0.24615,0.36923,0.15385
2537,2019,0.27907,0.23256,0.34884,0.13953
2538,2019,0.17241,0.22414,0.39655,0.2069
2539,2019,0.18788,0.23333,0.40909,0.1697
2540,2019,0.25,0.27586,0.2931,0.18103
2541,2019,0.23701,0.28896,0.29545,0.17857
2542,2019,0.29787,0.23877,0.27423,0.18913
2543,2019,0.22807,0.22807,0.31579,0.22807
2544,2019,0.25,0.13889,0.30556,0.30556
2545,2019,0.2063,0.2235,0.36963,0.20057
2546,2019,0.28736,0.24138,0.4023,0.06897
2547,2019,0.34884,0.23256,0.27907,0.13953
2550,2019,0.22222,0.47222,0.16667,0.13889
2551,2019,0.25116,0.29302,0.33023,0.12558
2552,2019,0,0.5,0,0.5
2553,2019,0.28502,0.31401,0.28502,0.11594
2554,2019,0.20896,0.34328,0.29851,0.14925
2555,2019,0.33333,0.33333,0.19048,0.14286
2556,2019,0.26733,0.39604,0.26733,0.06931
2557,2019,0.27273,0.18182,0.45455,0.09091
2559,2019,0.27575,0.27243,0.30565,0.14618
2560,2019,0.22642,0.20755,0.28302,0.28302
2562,2019,0.47727,0.31818,0.18182,0.02273
2563,2019,0.28896,0.29221,0.33117,0.08766
2564,2019,0.28,0.22667,0.34667,0.14667
2565,2019,0.25714,0.32381,0.30476,0.11429
2566,2019,0.26087,0.3,0.30435,0.13478
2567,2019,0.2185,0.29346,0.34609,0.14195
2568,2019,0.15063,0.30962,0.2636,0.27615
2569,2019,0.27778,0.31481,0.22222,0.18519
2570,2019,0.26365,0.25926,0.34087,0.13622
2571,2019,0.27113,0.24588,0.35346,0.12953
2572,2019,0.11086,0.23982,0.40045,0.24887
2573,2019,0.32209,0.33079,0.21654,0.13058
2574,2019,0.22628,0.28557,0.27174,0.2164
2575,2019,0.25763,0.34746,0.22966,0.16525
2576,2019,0.30626,0.31303,0.23181,0.1489
2577,2019,0.25694,0.37847,0.26389,0.10069
2578,2019,0.26102,0.24287,0.27658,0.21953
2579,2019,0.26102,0.24287,0.27658,0.21953
2580,2019,0.22732,0.26096,0.33945,0.17227
2581,2019,0.24133,0.28808,0.26998,0.2006
2582,2019,0.21455,0.27612,0.29478,0.21455
2583,2019,0.24206,0.31349,0.26984,0.1746
2584,2019,0.26292,0.28764,0.26292,0.18652
2585,2019,0.26772,0.33858,0.18898,0.20472
2586,2019,0.29688,0.3125,0.23438,0.15625
2587,2019,0.2266,0.3399,0.2266,0.2069
2588,2019,0.20972,0.29668,0.29923,0.19437
2589,2019,0.1875,0.4375,0.25,0.125
2590,2019,0.3125,0.1875,0.3125,0.1875
2591,2019,0.15789,0.42105,0.26316,0.15789
2592,2019,0.28571,0.31677,0.29814,0.09938
2593,2019,0.31359,0.28252,0.28544,0.11845
2594,2019,0.09091,0.45455,0.18182,0.27273
2595,2019,0.20408,0.22449,0.42857,0.14286
2596,2019,0.23947,0.22173,0.29047,0.24834
2597,2019,0.17123,0.36301,0.28767,0.17808
2598,2019,0.27023,0.29335,0.31069,0.12572
2599,2019,0.23476,0.30488,0.34756,0.1128
2600,2019,0.24019,0.32339,0.32339,0.11303
2602,2019,0.26255,0.30888,0.29344,0.13514
2603,2019,0.36364,0.30303,0.22727,0.10606
2604,2019,0.23045,0.25926,0.34979,0.16049
2605,2019,0.21818,0.28182,0.32727,0.17273
2606,2019,0.23669,0.32544,0.36686,0.07101
2608,2019,0.34214,0.3032,0.26147,0.09318
2609,2019,0.26015,0.31238,0.28723,0.14023
2611,2019,0.26991,0.29204,0.29646,0.14159
2612,2019,0.14,0.32,0.32,0.22
2613,2019,0.23142,0.30149,0.30998,0.15711
2614,2019,0.27517,0.28188,0.28188,0.16107
2615,2019,0.35294,0.30882,0.17647,0.16176
2616,2019,0.36667,0.26667,0.31667,0.05
2617,2019,0.26293,0.31034,0.33621,0.09052
2618,2019,0.29712,0.29712,0.28115,0.1246
2620,2019,0.12008,0.19255,0.3147,0.37267
2621,2019,0.11098,0.20265,0.31966,0.36671
2622,2019,0.12723,0.18066,0.31807,0.37405
2623,2019,0.09545,0.18182,0.32841,0.39432
2624,2019,0.07681,0.22009,0.34121,0.36189
2625,2019,0.11397,0.20404,0.26287,0.41912
2626,2019,0.11817,0.19732,0.29654,0.38796
2627,2019,0.08802,0.18949,0.33252,0.38998
2628,2019,0.09934,0.11258,0.29139,0.49669
2629,2019,0.10376,0.19844,0.32166,0.37613
2630,2019,0.03774,0.24528,0.35849,0.35849
2632,2019,0.09677,0.32258,0.16129,0.41935
2634,2019,0.1512,0.24399,0.36942,0.2354
2635,2019,0.13005,0.23054,0.35468,0.28473
2636,2019,0.18354,0.24051,0.35443,0.22152
2637,2019,0.15275,0.23403,0.35596,0.25726
2649,2019,1,0,0,0
2650,2019,0.14789,0.14085,0.29577,0.41549
2652,2019,0.13808,0.23849,0.3682,0.25523
2653,2019,0.13939,0.24848,0.37576,0.23636
2654,2019,0.13004,0.2287,0.33184,0.30942
2655,2019,0.10989,0.26374,0.28022,0.34615
2656,2019,0.14286,0.20879,0.34066,0.30769
2657,2019,0.14917,0.22652,0.38122,0.24309
2658,2019,0.11111,0.33333,0.44444,0.11111
2660,2019,0.28571,0.28571,0.35714,0.07143
2661,2019,0.21552,0.33621,0.26724,0.18103
2662,2019,0.16393,0.29508,0.34426,0.19672
2663,2019,0.1245,0.22088,0.38956,0.26506
2664,2019,0,0.66667,0,0.33333
2665,2019,0.21212,0.21212,0.39394,0.18182
2666,2019,0.16384,0.22034,0.36158,0.25424
2667,2019,0.21729,0.20561,0.33879,0.23832
2668,2019,0.10714,0.14286,0.64286,0.10714
2669,2019,0.17224,0.18509,0.38303,0.25964
2670,2019,0.14429,0.2,0.37714,0.27857
2671,2019,0.14621,0.24804,0.36292,0.24282
2672,2019,0.17742,0.20161,0.41129,0.20968
2673,2019,0.13036,0.24497,0.36658,0.25809
2674,2019,0.1427,0.19568,0.38703,0.27459
2675,2019,0.14842,0.20819,0.36602,0.27737
2676,2019,0.08914,0.1601,0.4336,0.31716
2683,2019,0,1,0,0
2688,2019,0.2027,0.18919,0.33784,0.27027
2689,2019,0.13966,0.15642,0.41713,0.28678
2690,2019,0.07692,0.23077,0.53846,0.15385
2691,2019,0,0,0,1
2694,2019,0.33333,0.33333,0.33333,0
2695,2019,0.18605,0.2093,0.39535,0.2093
2696,2019,0.2168,0.20325,0.26829,0.31165
2697,2019,0.15509,0.19899,0.27312,0.3728
2698,2019,0.15523,0.1982,0.26681,0.37976
2699,2019,0.12245,0.30612,0.34694,0.22449
2700,2019,0.15158,0.21158,0.36737,0.26947
2701,2019,0.16049,0.21937,0.37607,0.24406
2702,2019,0.23077,0.26154,0.33846,0.16923
2703,2019,0.19417,0.17476,0.4466,0.18447
2704,2019,0.14642,0.19938,0.2866,0.3676
2705,2019,0.15062,0.21481,0.25679,0.37778
2706,2019,0,1,0,0
2707,2019,0.14344,0.18133,0.28958,0.38566
2708,2019,0.15146,0.29029,0.41359,0.14466
2709,2019,0.18975,0.25485,0.37812,0.17729
2710,2019,0.10766,0.22608,0.2811,0.38517
2712,2019,0.13782,0.23878,0.28846,0.33494
2713,2019,0.1889,0.26948,0.27213,0.26948
2714,2019,0.04898,0.08707,0.22517,0.63878
2715,2019,0.175,0.45,0.25,0.125
2716,2019,0.03946,0.05197,0.22233,0.68624
2717,2019,0.14286,0.42857,0.42857,0
2718,2019,0.16092,0.2682,0.3295,0.24138
2719,2019,0.12966,0.24512,0.32327,0.30195
2720,2019,0.15224,0.26269,0.3209,0.26418
2721,2019,0.13813,0.23165,0.33741,0.29281
2722,2019,0.06019,0.09544,0.23001,0.61436
2723,2019,0.07076,0.12104,0.22346,0.58473
2724,2019,0.03695,0.11085,0.24018,0.61201
2725,2019,0.03341,0.07517,0.1921,0.69932
2726,2019,0.08178,0.15888,0.20093,0.55841
2727,2019,0.14966,0.21417,0.37335,0.26282
2728,2019,0.1272,0.17819,0.39566,0.29894
2729,2019,0.16227,0.23591,0.35318,0.24864
2730,2019,0.26866,0.32836,0.31343,0.08955
2731,2019,0.22723,0.34265,0.33093,0.09919
2732,2019,0.21769,0.32993,0.36395,0.08844
2733,2019,0.2297,0.31903,0.36311,0.08817
2734,2019,0.24396,0.34863,0.32448,0.08293
2735,2019,0.17476,0.33738,0.37864,0.10922
2736,2019,0.2043,0.37097,0.34409,0.08065
2737,2019,0.12842,0.20765,0.39071,0.27322
2738,2019,0.16248,0.24758,0.37524,0.2147
2739,2019,0.1439,0.15988,0.40407,0.29215
2740,2019,0.17438,0.24758,0.39828,0.17976
2741,2019,0.11775,0.17029,0.39855,0.31341
2742,2019,0.18599,0.2058,0.35894,0.24928
2743,2019,0.09577,0.16704,0.41203,0.32517
2744,2019,0.11432,0.17092,0.40178,0.31299
2745,2019,0.0898,0.1739,0.42199,0.31431
2746,2019,0.11309,0.15455,0.40442,0.32795
2747,2019,0.12037,0.2037,0.41667,0.25926
2750,2019,0.08385,0.1677,0.45652,0.29193
2751,2019,0.17606,0.22435,0.33903,0.26056
2752,2019,0.23622,0.2635,0.36061,0.13966
2753,2019,0.20576,0.26741,0.3747,0.15212
2754,2019,0.25138,0.27245,0.35073,0.12544
2755,2019,0.2,0.29583,0.35,0.15417
2756,2019,0.24644,0.28478,0.37349,0.09529
2757,2019,0.19374,0.2761,0.39327,0.13689
2760,2019,0.10116,0.19154,0.19735,0.50995
2761,2019,0.2418,0.26773,0.3669,0.12357
2763,2019,0.5,0.5,0,0
2765,2019,0.21583,0.23741,0.38129,0.16547
2766,2019,0,0,1,0
2767,2019,0.1509,0.24289,0.31731,0.28889
2768,2019,0.18732,0.26225,0.40058,0.14986
2769,2019,0.31264,0.24138,0.33103,0.11494
2770,2019,0.22989,0.2676,0.36961,0.1329
2771,2019,0.14858,0.21619,0.34075,0.29448
2772,2019,0.25239,0.26896,0.34672,0.13193
2773,2019,0.125,0.25,0.25,0.375
2775,2019,0.07983,0.13866,0.28361,0.4979
2777,2019,0.11805,0.1981,0.29172,0.39213
2778,2019,0.18502,0.19775,0.27191,0.34532
2779,2019,0.17139,0.19674,0.27491,0.35696
2780,2019,0.12207,0.18457,0.36035,0.33301
2781,2019,0.11712,0.2012,0.32132,0.36036
2782,2019,0.09097,0.16914,0.36388,0.37601
2783,2019,0.10078,0.18029,0.35498,0.36394
2784,2019,0.25,0,0.5,0.25
2785,2019,0.25,0,0.5,0.25
2786,2019,0.07895,0.10526,0.5,0.31579
2787,2019,0.1135,0.17485,0.39877,0.31288
2788,2019,0.22581,0.09677,0.32258,0.35484
2789,2019,0.09091,0.15909,0.40909,0.34091
2790,2019,0.14599,0.21533,0.29927,0.33942
2791,2019,0.18367,0.22449,0.40816,0.18367
2792,2019,0.18613,0.17518,0.39416,0.24453
2793,2019,0.02439,0.31707,0.43902,0.21951
2794,2019,0.13725,0.19608,0.31373,0.35294
2795,2019,0.2028,0.2028,0.34965,0.24476
2796,2019,0.17098,0.22798,0.34197,0.25907
2797,2019,0.10774,0.15152,0.43434,0.3064
2798,2019,0.12571,0.20857,0.35429,0.31143
2799,2019,0.13043,0.21739,0.43478,0.21739
2800,2019,0.18421,0.13158,0.44737,0.23684
2801,2019,0.13281,0.20313,0.34375,0.32031
2802,2019,0.11311,0.29563,0.3599,0.23136
2803,2019,0.14815,0.22222,0.2963,0.33333
2804,2019,0.07782,0.18677,0.46304,0.27237
2805,2019,0.13523,0.24555,0.35231,0.2669
2806,2019,0.1403,0.26866,0.37015,0.2209
2807,2019,0,0.6,0.4,0
2808,2019,0,0,0.5,0.5
2809,2019,0.27273,0.18182,0.36364,0.18182
2810,2019,0,0.22222,0.55556,0.22222
2811,2019,0.09278,0.21134,0.3866,0.30928
2812,2019,0.10875,0.22546,0.38462,0.28117
2813,2019,0.10769,0.23846,0.39615,0.25769
2814,2019,0.14557,0.25949,0.31013,0.28481
2815,2019,0.11864,0.17373,0.34746,0.36017
2816,2019,0.13604,0.25353,0.33392,0.2765
2817,2019,0.11834,0.18738,0.39448,0.2998
2818,2019,0.10962,0.2047,0.35906,0.32662
2819,2019,0.07843,0.23529,0.43137,0.2549
2820,2019,0.14534,0.2303,0.37155,0.25281
2821,2019,0.09169,0.19054,0.28223,0.43553
2822,2019,0.04972,0.14128,0.29203,0.51697
2823,2019,0.04734,0.13356,0.30985,0.50924
2824,2019,0.05796,0.13581,0.28287,0.52336
2825,2019,0.03315,0.12983,0.29282,0.5442
2826,2019,0.06164,0.11986,0.26712,0.55137
2827,2019,0.05376,0.14152,0.30225,0.50247
2828,2019,0.03985,0.12468,0.28792,0.54756
