Geo,Year,MixUseProp
1874,2019,0
1875,2019,0
1876,2019,0
1877,2019,0
1878,2019,0
1879,2019,0
1880,2019,0
1881,2019,0
1883,2019,0
1884,2019,0.149977548
1885,2019,0.17417268
1886,2019,0
1887,2019,0.117495712
1888,2019,0.18633829
1889,2019,0
1890,2019,1
1891,2019,0.437580438
1892,2019,0
1893,2019,0
1894,2019,0
1895,2019,0
1896,2019,0
1897,2019,0
1898,2019,0
1899,2019,0
1900,2019,0
1901,2019,0
1902,2019,0
1903,2019,0
1904,2019,0
1905,2019,0
1906,2019,0
1907,2019,0
1908,2019,0
1909,2019,0
1910,2019,0
1911,2019,0
1912,2019,0
1913,2019,0
1914,2019,0
1915,2019,0
1916,2019,0
1917,2019,0
1918,2019,0
1919,2019,0
1920,2019,0
1921,2019,0
1922,2019,0
1923,2019,0
1924,2019,0
1925,2019,0
1926,2019,0
1927,2019,0
1928,2019,0
1929,2019,0
1930,2019,0
1931,2019,0
1932,2019,0
1933,2019,0
1934,2019,0
1935,2019,0
1936,2019,0
1937,2019,0
1938,2019,0
1939,2019,0
1940,2019,0
1941,2019,0
1942,2019,0
1943,2019,0
1944,2019,0
1945,2019,0
1946,2019,0
1947,2019,0
1949,2019,0
1950,2019,0
1951,2019,0
1952,2019,0
1953,2019,0
1954,2019,0
1955,2019,0
1956,2019,0
1957,2019,0
1958,2019,0
1959,2019,0
1961,2019,0
1962,2019,0
1963,2019,0
1964,2019,0
1965,2019,0
1966,2019,0
1967,2019,0
1968,2019,0
1969,2019,0
1970,2019,0
1971,2019,0
1972,2019,0
1973,2019,0
1974,2019,0.384728341
1975,2019,0.004103967
1976,2019,0
1977,2019,0
1978,2019,0
1979,2019,0.20971867
1980,2019,0
1982,2019,0
1983,2019,0
1984,2019,0
1985,2019,0.348607889
1986,2019,0.423316708
1987,2019,0.367692308
1988,2019,0.526114039
1989,2019,0.62992126
1990,2019,0.325767263
1992,2019,0.111872146
1993,2019,0
1994,2019,0
1995,2019,0.321557971
1996,2019,0
1997,2019,0.072009292
1998,2019,0.389312977
1999,2019,0
2000,2019,0
2002,2019,0
2003,2019,0
2004,2019,0.253617669
2005,2019,0.003976143
2006,2019,0
2007,2019,0.106698281
2008,2019,0
2009,2019,0
2010,2019,0
2011,2019,0
2012,2019,0.248470012
2013,2019,0.22113943
2014,2019,0.873926486
2015,2019,1
2016,2019,0
2017,2019,0
2019,2019,0
2020,2019,0
2021,2019,0
2022,2019,0
2023,2019,0
2024,2019,0
2025,2019,0
2026,2019,0
2027,2019,0
2028,2019,0
2029,2019,0
2030,2019,0
2031,2019,0
2032,2019,0
2033,2019,0
2034,2019,0
2035,2019,0
2036,2019,0
2037,2019,0
2038,2019,0
2040,2019,0
2041,2019,0
2042,2019,0
2043,2019,0
2044,2019,0
2045,2019,0
2046,2019,0
2048,2019,0
2049,2019,0
2050,2019,0.419795222
2051,2019,0.718045113
2052,2019,0.022875817
2053,2019,0.341544607
2054,2019,0.380416667
2055,2019,0.073831367
2056,2019,0
2057,2019,0.631363805
2058,2019,0.238856182
2059,2019,0.959183673
2060,2019,0.101886792
2061,2019,0
2062,2019,0
2063,2019,0
2064,2019,0
2065,2019,0
2066,2019,0
2067,2019,0
2068,2019,0
2069,2019,0
2070,2019,0
2071,2019,0
2072,2019,0
2073,2019,0
2074,2019,0
2075,2019,0
2076,2019,0
2077,2019,0
2078,2019,0
2079,2019,0
2080,2019,0
2081,2019,0
2082,2019,0
2083,2019,0
2084,2019,0
2085,2019,0
2086,2019,0
2087,2019,0
2088,2019,0
2089,2019,0
2090,2019,0
2091,2019,0
2092,2019,0
2093,2019,0
2094,2019,0
2095,2019,0
2096,2019,0
2097,2019,0
2098,2019,0
2099,2019,0
2100,2019,0
2101,2019,0
2102,2019,0
2103,2019,0
2104,2019,0
2105,2019,0
2106,2019,0
2107,2019,0
2108,2019,0
2109,2019,0
2110,2019,0
2111,2019,0.208333333
2112,2019,0.012162162
2113,2019,0
2114,2019,0.374624625
2115,2019,0
2116,2019,0
2117,2019,0
2118,2019,0
2119,2019,0.001941748
2120,2019,0
2121,2019,0
2122,2019,0.508229627
2123,2019,0.778961385
2124,2019,0.535304501
2125,2019,0.187869822
2126,2019,0.851449275
2127,2019,0.026213592
2128,2019,0.337514253
2129,2019,0
2130,2019,0
2131,2019,0
2132,2019,0
2133,2019,0
2134,2019,0
2135,2019,0
2136,2019,0.042198778
2137,2019,0
2138,2019,0
2139,2019,0
2140,2019,0
2141,2019,0
2142,2019,0
2143,2019,0
2144,2019,0
2145,2019,0
2146,2019,0
2147,2019,0
2148,2019,0.86054722
2149,2019,0
2150,2019,0.191673213
2151,2019,0.945491252
2152,2019,0.022738507
2153,2019,0.315115877
2154,2019,0.343888537
2155,2019,0.685920578
2156,2019,0.274925595
2157,2019,0.214745884
2158,2019,0
2159,2019,0.450127155
2160,2019,0
2161,2019,0.663641863
2162,2019,0
2163,2019,0
2164,2019,0
2165,2019,0
2166,2019,0
2167,2019,0.51686747
2168,2019,0.013986014
2169,2019,0
2170,2019,0.444084279
2171,2019,0
2172,2019,0
2173,2019,0.816326531
2174,2019,0.331542969
2175,2019,0
2176,2019,0
2177,2019,0.507154213
2178,2019,0.180722892
2179,2019,0
2180,2019,0.421242775
2181,2019,0.810275229
2182,2019,0.161417323
2183,2019,0.083523654
2184,2019,0
2185,2019,0.314252336
2186,2019,0
2187,2019,0.384926657
2188,2019,0
2189,2019,0
2190,2019,0.457983193
2191,2019,0.434180139
2192,2019,0
2193,2019,0.028
2194,2019,0
2195,2019,0
2196,2019,0
2197,2019,0
2198,2019,0
2199,2019,0
2200,2019,0
2201,2019,0
2202,2019,0
2203,2019,0
2204,2019,0.00867679
2205,2019,0
2206,2019,0.133333333
2207,2019,0
2208,2019,0
2209,2019,0
2210,2019,0
2211,2019,0
2212,2019,0
2213,2019,0
2214,2019,0
2215,2019,0
2216,2019,0
2217,2019,0
2218,2019,0
2219,2019,0
2220,2019,0
2221,2019,0.140368852
2222,2019,0
2223,2019,0.273228057
2224,2019,0.021899736
2225,2019,0.179385172
2226,2019,0.206681767
2227,2019,0.502871206
2228,2019,0.822983583
2229,2019,0
2230,2019,0
2231,2019,0
2232,2019,0
2233,2019,0.001376778
2234,2019,0.409387223
2235,2019,0
2236,2019,0
2237,2019,0
2238,2019,0
2239,2019,0.033670034
2240,2019,0.186386924
2241,2019,0
2242,2019,0.472196041
2243,2019,0.193220339
2244,2019,0
2245,2019,0
2246,2019,0
2247,2019,0
2248,2019,0
2249,2019,0
2250,2019,0
2251,2019,0
2252,2019,0
2253,2019,0
2254,2019,0
2255,2019,0
2256,2019,0
2257,2019,0
2258,2019,0
2259,2019,0
2260,2019,0
2261,2019,0
2262,2019,0.093601896
2263,2019,0
2264,2019,0
2265,2019,0
2266,2019,0
2267,2019,0.63470628
2268,2019,0
2269,2019,0.202020202
2270,2019,0
2271,2019,0
2272,2019,0.160714286
2273,2019,0
2274,2019,0
2275,2019,0
2277,2019,0
2278,2019,0
2279,2019,0
2280,2019,0
2281,2019,0
2282,2019,0
2283,2019,0
2284,2019,0
2285,2019,0
2286,2019,0
2287,2019,0
2288,2019,0
2289,2019,0
2290,2019,0
2291,2019,0
2292,2019,0
2296,2019,0
2298,2019,0
2301,2019,0
2302,2019,0
2303,2019,0
2304,2019,0
2305,2019,0
2306,2019,0
2307,2019,0.793090909
2308,2019,0
2309,2019,0
2310,2019,0
2311,2019,0
2312,2019,0
2313,2019,0
2314,2019,0
2315,2019,0
2316,2019,0
2317,2019,0.358657925
2318,2019,0.075482738
2320,2019,0
2321,2019,0.000567859
2322,2019,0.014925373
2323,2019,0.374476987
2324,2019,0.652549697
2326,2019,0.336563877
2327,2019,0
2328,2019,0
2329,2019,0
2330,2019,0
2331,2019,0.143157895
2332,2019,0.775280899
2333,2019,0
2334,2019,0
2335,2019,0.870893812
2336,2019,0
2337,2019,0
2338,2019,0
2339,2019,0
2340,2019,0
2341,2019,0
2343,2019,0
2344,2019,0
2345,2019,0
2346,2019,0
2347,2019,0
2348,2019,0
2349,2019,0
2350,2019,0
2351,2019,0
2352,2019,0
2353,2019,0
2354,2019,0
2355,2019,0
2356,2019,0
2357,2019,0
2358,2019,0
2359,2019,0
2360,2019,0
2361,2019,0
2362,2019,0
2363,2019,0
2364,2019,0
2365,2019,0
2366,2019,0
2368,2019,0
2370,2019,0
2371,2019,0.006666667
2372,2019,0
2373,2019,0.222659323
2374,2019,0
2375,2019,0
2376,2019,0
2377,2019,0
2378,2019,0
2379,2019,0
2380,2019,0
2381,2019,0
2382,2019,0.335082459
2383,2019,0.5628091
2385,2019,0
2386,2019,0
2387,2019,0.157660992
2388,2019,0
2390,2019,0
2391,2019,0
2392,2019,0
2393,2019,0
2394,2019,0
2395,2019,0
2396,2019,0
2397,2019,0
2398,2019,0.068906115
2399,2019,0.311877076
2400,2019,0.119695044
2401,2019,0
2403,2019,0
2404,2019,0
2405,2019,0
2406,2019,0
2407,2019,0
2408,2019,0
2409,2019,0.179765886
2410,2019,0
2411,2019,0
2412,2019,0.085650368
2413,2019,0.169354839
2415,2019,0.109225092
2416,2019,0
2417,2019,0
2418,2019,0
2419,2019,0
2420,2019,0
2421,2019,0
2422,2019,0
2423,2019,0.079721128
2424,2019,0
2425,2019,0.333514394
2426,2019,0
2427,2019,0
2428,2019,0.173810922
2429,2019,0.333728512
2430,2019,0
2431,2019,0
2432,2019,0
2433,2019,0
2434,2019,0
2435,2019,0
2436,2019,0
2437,2019,0
2438,2019,0
2439,2019,0
2440,2019,0
2441,2019,0
2442,2019,0
2443,2019,0
2444,2019,0
2445,2019,0
2446,2019,0
2447,2019,0
2448,2019,0
2449,2019,0
2450,2019,0
2451,2019,0
2452,2019,0
2453,2019,0
2454,2019,0
2455,2019,0
2457,2019,0
2458,2019,0
2459,2019,0
2460,2019,0
2461,2019,0
2462,2019,0
2463,2019,0
2464,2019,0
2465,2019,0
2466,2019,0
2467,2019,0
2468,2019,0
2469,2019,0
2470,2019,0
2471,2019,0
2472,2019,0
2473,2019,0
2474,2019,0.268334771
2475,2019,0.240594059
2476,2019,0
2477,2019,0
2478,2019,0.155034325
2479,2019,0.155760369
2480,2019,0
2481,2019,0
2482,2019,0
2483,2019,0.046099291
2485,2019,0.05027933
2486,2019,0
2491,2019,0
2492,2019,0
2493,2019,0
2494,2019,0
2495,2019,0
2496,2019,0
2497,2019,0
2498,2019,0.004046243
2499,2019,0
2500,2019,0
2501,2019,0
2502,2019,0
2503,2019,0
2504,2019,0
2505,2019,0
2506,2019,0
2507,2019,0
2508,2019,0
2509,2019,0
2510,2019,0
2511,2019,0
2512,2019,0
2513,2019,0
2514,2019,0
2515,2019,0
2516,2019,0
2517,2019,0
2518,2019,0
2519,2019,0
2520,2019,0
2521,2019,0
2522,2019,0
2523,2019,0
2524,2019,0
2525,2019,0
2526,2019,0
2527,2019,0
2528,2019,0
2529,2019,0
2530,2019,0
2531,2019,0
2532,2019,0
2533,2019,0
2534,2019,0
2535,2019,0
2536,2019,0
2537,2019,0
2538,2019,0
2539,2019,0
2540,2019,0
2541,2019,0
2542,2019,0
2543,2019,0
2544,2019,0
2545,2019,0
2546,2019,0
2547,2019,0
2550,2019,0
2551,2019,0
2552,2019,0
2553,2019,0
2554,2019,0
2555,2019,0
2556,2019,0
2557,2019,0
2559,2019,1
2560,2019,1
2562,2019,1
2563,2019,0.769480519
2564,2019,1
2565,2019,0.105769231
2566,2019,0.982608696
2567,2019,0.339712919
2568,2019,0.205882353
2569,2019,0
2570,2019,0
2571,2019,0
2572,2019,0
2573,2019,0.472560976
2574,2019,0.995083579
2575,2019,0
2576,2019,0
2577,2019,0
2578,2019,0.534364261
2579,2019,0
2580,2019,0.049964311
2581,2019,0.260869565
2582,2019,0
2583,2019,0
2584,2019,0.469359331
2585,2019,0
2586,2019,0
2587,2019,0
2588,2019,0
2589,2019,0
2590,2019,0
2591,2019,0
2592,2019,0
2593,2019,0
2594,2019,0
2595,2019,0.265822785
2596,2019,0
2597,2019,0.730088496
2598,2019,0
2599,2019,0.073170732
2600,2019,0.072327044
2602,2019,0.135135135
2603,2019,1
2604,2019,0.280991736
2605,2019,1
2606,2019,0
2608,2019,0
2609,2019,0
2611,2019,0
2612,2019,0
2613,2019,0
2614,2019,0
2615,2019,0
2616,2019,0
2617,2019,0
2618,2019,0
2620,2019,0
2621,2019,0.161640531
2622,2019,1
2623,2019,0.37883959
2624,2019,0.119645495
2625,2019,0.829044118
2626,2019,0.901785714
2627,2019,0
2628,2019,0
2629,2019,0
2630,2019,0
2632,2019,0
2634,2019,0.190721649
2635,2019,0
2636,2019,0
2637,2019,0.561345334
2649,2019,0
2650,2019,0
2652,2019,0
2653,2019,0
2654,2019,0
2655,2019,0
2656,2019,0
2657,2019,0
2658,2019,0
2660,2019,0
2661,2019,0
2662,2019,0
2663,2019,0
2664,2019,0
2665,2019,0
2666,2019,0
2667,2019,0
2668,2019,0
2669,2019,0
2670,2019,0
2671,2019,0.755952381
2672,2019,0.56097561
2673,2019,0.278100775
2674,2019,0
2675,2019,0.043712172
2676,2019,0
2683,2019,0
2688,2019,0
2689,2019,0
2690,2019,0
2691,2019,0
2694,2019,0
2695,2019,0
2696,2019,0
2697,2019,0
2698,2019,0.116504854
2699,2019,0.93877551
2700,2019,0.485097636
2701,2019,0
2702,2019,0
2703,2019,0.019417476
2704,2019,0
2705,2019,0
2706,2019,0
2707,2019,0
2708,2019,0.2
2709,2019,0.024930748
2710,2019,0
2712,2019,0
2713,2019,0
2714,2019,0
2715,2019,0
2716,2019,0
2717,2019,0
2718,2019,0
2719,2019,0
2720,2019,0
2721,2019,0
2722,2019,0
2723,2019,0.584729981
2724,2019,0
2725,2019,0
2726,2019,0
2727,2019,0.381487426
2728,2019,0.094706369
2729,2019,0
2730,2019,0
2731,2019,0.082055906
2732,2019,0.945578231
2733,2019,0.945475638
2734,2019,0.789855072
2735,2019,0.682038835
2736,2019,1
2737,2019,0
2738,2019,0
2739,2019,0
2740,2019,0
2741,2019,0
2742,2019,0.049299178
2743,2019,0.217958557
2744,2019,0
2745,2019,0
2746,2019,0
2747,2019,0.00E+00
2750,2019,0
2751,2019,0
2752,2019,0.624454148
2753,2019,0.583666934
2754,2019,0.911690918
2755,2019,0
2756,2019,1
2757,2019,0.431554524
2760,2019,0
2761,2019,0.311975591
2763,2019,0
2765,2019,0
2766,2019,0
2767,2019,0
2768,2019,0
2769,2019,0
2770,2019,0.144396552
2771,2019,0
2772,2019,0.251752709
2773,2019,0
2775,2019,0
2777,2019,0.550993377
2778,2019,0.389792899
2779,2019,0.227789474
2780,2019,0
2781,2019,0
2782,2019,0
2783,2019,0
2784,2019,0
2785,2019,0
2786,2019,0
2787,2019,0
2788,2019,0
2789,2019,0
2790,2019,0
2791,2019,0
2792,2019,0
2793,2019,0
2794,2019,0
2795,2019,0
2796,2019,0
2797,2019,0
2798,2019,0
2799,2019,0
2800,2019,0
2801,2019,0
2802,2019,0.030848329
2803,2019,0
2804,2019,0
2805,2019,0
2806,2019,0.894894895
2807,2019,0
2808,2019,0
2809,2019,0
2810,2019,0
2811,2019,0
2812,2019,0
2813,2019,0
2814,2019,0.006329114
2815,2019,0
2816,2019,0.590989399
2817,2019,0.179487179
2818,2019,0
2819,2019,0
2820,2019,0.020470829
2821,2019,0.004297994
2822,2019,0
2823,2019,0
2824,2019,0
2825,2019,0
2826,2019,0
2827,2019,0
2828,2019,0
2829,2019,0
2830,2019,0
2831,2019,0
2832,2019,0
2833,2019,0.004255319
2834,2019,0.038411174
2835,2019,0.94015444
2836,2019,0
2837,2019,0
2839,2019,0.005298013
2841,2019,0
2842,2019,0
2843,2019,0
2844,2019,0.615819209
2846,2019,0.385714286
2847,2019,0.529021559
2848,2019,0
2849,2019,0.840659341
2850,2019,0
2851,2019,0
2852,2019,0.795180723
2853,2019,0
2854,2019,0
2855,2019,0
2856,2019,0
2857,2019,0
2858,2019,0
2859,2019,0
2860,2019,0
2861,2019,0
2862,2019,0.184
2863,2019,0
2864,2019,0
2865,2019,0
2866,2019,0
2867,2019,0
2868,2019,0
2869,2019,0
2870,2019,0
2871,2019,0
2872,2019,0
2873,2019,0
2874,2019,0
2875,2019,0.23125
2876,2019,0.080076874
2877,2019,0.09009009
2878,2019,0.978278359
2879,2019,0.034482759
2880,2019,0
2881,2019,0
2882,2019,0
2883,2019,0
2884,2019,0
2885,2019,0.942598187
2886,2019,0.7
2887,2019,1
2888,2019,0.078571429
2889,2019,0.612903226
2890,2019,0.973076923
2891,2019,0
2892,2019,0
2893,2019,0.000985222
2894,2019,0
2895,2019,0
2896,2019,0
2897,2019,0
2898,2019,0.287393162
2899,2019,0
2900,2019,0
2901,2019,0
2902,2019,0
2903,2019,0
2904,2019,0
2905,2019,0
2906,2019,0
2907,2019,0
2908,2019,0
2909,2019,0
2910,2019,0
2911,2019,0
2912,2019,0
2914,2019,0
2915,2019,0
2916,2019,0
2917,2019,0
2918,2019,0
2919,2019,0
2920,2019,0
2921,2019,0
2922,2019,0
2923,2019,0
2924,2019,0
2925,2019,0
2926,2019,0.857142857
2927,2019,0
2928,2019,0
2929,2019,0
2930,2019,0
2931,2019,0
2932,2019,0.522727273
2933,2019,0.011782032
2934,2019,0
2935,2019,0.949152542
2936,2019,0
2937,2019,0
2938,2019,0
2939,2019,0
2940,2019,0
2941,2019,0
2942,2019,0
2943,2019,0
2944,2019,0
2945,2019,0
2946,2019,0
2947,2019,0
2948,2019,0
2949,2019,0
2950,2019,0
2951,2019,0
2952,2019,0
2953,2019,0
2954,2019,0
2955,2019,0
2956,2019,0
2957,2019,0
2958,2019,0
2959,2019,0
2960,2019,0
2961,2019,0
2962,2019,0
2963,2019,0
2964,2019,0
2965,2019,0.137931034
2966,2019,0.448818898
2967,2019,1
2968,2019,0.621212121
2969,2019,0
2970,2019,0
2971,2019,0
2972,2019,0
2973,2019,0
2974,2019,0
2975,2019,0
2976,2019,0
2977,2019,0
2978,2019,0
2979,2019,0.583333333
2980,2019,0.588636364
2981,2019,1
2982,2019,0.133333333
2983,2019,0
2984,2019,0
2985,2019,0
2986,2019,0.678571429
2987,2019,0.998563218
2988,2019,0.915811088
2989,2019,0.279069767
2990,2019,1
2991,2019,0.464646465
2992,2019,0.207207207
2993,2019,0.00304878
2994,2019,0
2995,2019,0
2996,2019,0
2997,2019,0.727272727
2998,2019,0
2999,2019,0
3000,2019,0.181021898
3001,2019,0
3002,2019,0.356832028
3003,2019,0
3004,2019,0
3005,2019,0
3006,2019,0
3007,2019,0
3008,2019,0
3009,2019,0
3010,2019,0
3011,2019,0
3012,2019,0
3014,2019,0
3015,2019,0
3016,2019,0
3017,2019,0
3018,2019,0
3020,2019,0
3021,2019,0
3022,2019,0
3023,2019,0
3024,2019,0
3025,2019,0
3026,2019,0
3027,2019,0
3028,2019,0
3029,2019,0
3030,2019,0
3031,2019,0
3032,2019,0
3033,2019,0
3034,2019,0
3035,2019,0
3036,2019,0
3037,2019,0
3038,2019,0
3039,2019,0
3040,2019,0
3041,2019,0
3042,2019,0
3043,2019,0
3044,2019,0
3045,2019,0
3046,2019,0
3049,2019,0
3050,2019,0
3051,2019,0
3052,2019,0
3053,2019,0
3054,2019,0
3055,2019,0
3056,2019,0
3057,2019,0
3058,2019,0
3059,2019,0
3060,2019,0
3061,2019,0
3062,2019,0
3063,2019,0
3064,2019,0
3065,2019,0
3066,2019,0
3067,2019,0
3068,2019,0
3069,2019,0
3070,2019,0
3071,2019,0
3072,2019,0
3073,2019,0
3074,2019,0
3075,2019,0
3076,2019,0
3077,2019,0
3078,2019,0
3079,2019,0
3080,2019,0
3081,2019,0
3082,2019,1
3083,2019,0.413934426
3084,2019,0
3085,2019,0
3086,2019,0
3087,2019,0.326923077
3088,2019,1
3089,2019,0
3090,2019,0.244360902
3091,2019,0.66091954
3092,2019,0.311669129
3093,2019,0
3094,2019,0
3095,2019,0
3096,2019,0
3097,2019,0
3098,2019,0
3099,2019,0
3100,2019,0
3101,2019,0
3102,2019,0
3103,2019,0
3104,2019,0
3105,2019,0
3106,2019,0
3107,2019,0
3108,2019,0
3109,2019,0
3110,2019,0
3111,2019,1
3112,2019,0.765957447
3113,2019,0.855
3114,2019,0.581081081
3115,2019,1
3116,2019,1
3117,2019,0
3118,2019,0
3119,2019,0
3120,2019,0
3121,2019,0
3122,2019,0
3123,2019,0
3124,2019,0
3125,2019,0
3126,2019,0.220183486
3127,2019,0
3128,2019,0
3129,2019,0
3130,2019,0
3131,2019,0
3132,2019,0
3133,2019,0
3134,2019,0
3135,2019,0
3136,2019,0
3137,2019,0
3138,2019,0
3139,2019,0
3140,2019,0
3141,2019,0
3142,2019,0
3143,2019,0
3144,2019,0
3145,2019,0
3146,2019,0
3147,2019,0
3148,2019,0
3149,2019,0
3150,2019,0
3151,2019,0
3152,2019,0
3153,2019,0
3154,2019,0
3155,2019,0
3156,2019,0
3157,2019,0
3158,2019,0
3159,2019,0
3160,2019,0
3161,2019,0
3162,2019,0
3163,2019,0
3164,2019,0
3165,2019,0
3166,2019,0
3167,2019,0
3168,2019,0
3169,2019,0
3170,2019,0
3171,2019,0
3172,2019,0
3173,2019,0
3174,2019,0
3175,2019,0
3176,2019,0
3177,2019,0
3178,2019,0
3179,2019,0
3180,2019,0
3182,2019,0
3184,2019,0
3185,2019,0
3186,2019,0
3187,2019,0
3188,2019,0
3189,2019,0
3190,2019,0
3191,2019,0
3192,2019,0
3193,2019,0.532216495
3194,2019,0.00091617
3195,2019,0.274509804
3196,2019,0.480102696
3197,2019,0
3198,2019,0
3200,2019,0
3201,2019,0.030276437
3203,2019,0
3204,2019,0
3205,2019,0
3206,2019,0
3207,2019,0
3208,2019,0
3209,2019,0
3210,2019,0
3211,2019,0
3212,2019,0
3213,2019,0.438297872
3214,2019,0.891472868
3215,2019,0
3216,2019,0.030245747
3217,2019,0
3218,2019,0
3219,2019,0
3220,2019,0
3221,2019,0.233560091
3222,2019,0
3223,2019,0
3224,2019,0
3225,2019,0
3226,2019,0
3227,2019,0
3228,2019,0
3229,2019,0
3231,2019,0
3232,2019,0
3233,2019,0
3234,2019,0
3235,2019,0
3236,2019,0
3237,2019,0
3239,2019,0
3240,2019,0
3241,2019,0
3242,2019,0
3243,2019,0
3244,2019,0
3245,2019,0
3246,2019,0
3247,2019,0
3248,2019,0
3249,2019,0
3250,2019,0
3251,2019,0
3252,2019,0
3253,2019,0
3254,2019,0
3255,2019,0
3256,2019,0
3257,2019,0
3258,2019,0
3259,2019,0
3260,2019,0
3261,2019,0
3262,2019,0
3263,2019,0
3264,2019,0
3265,2019,0
3266,2019,0
3267,2019,0
3268,2019,0
3269,2019,0
3270,2019,0
3271,2019,0
3272,2019,0
3273,2019,0
3274,2019,0
3275,2019,0
3276,2019,0
3277,2019,0
3278,2019,0
3279,2019,0
3280,2019,0
3281,2019,0
3282,2019,0
3283,2019,0
3284,2019,0
3285,2019,0
3286,2019,0
3287,2019,0
3288,2019,0
3289,2019,0
3290,2019,0
3291,2019,0
3292,2019,0
3293,2019,0
3294,2019,0
3295,2019,0
3296,2019,0
3297,2019,0
3298,2019,0
3299,2019,0
3300,2019,0
3301,2019,0
3302,2019,0
3303,2019,0
3304,2019,0
3305,2019,0
3306,2019,0
3307,2019,0
3308,2019,0
3309,2019,0
3310,2019,0
3314,2019,0.152173913
3315,2019,0.045454545
3316,2019,0
3317,2019,0
3318,2019,0
3319,2019,0
3320,2019,0
3321,2019,0
3322,2019,0
3323,2019,0
3324,2019,0
3325,2019,0
3326,2019,0
3327,2019,0
3328,2019,0
3329,2019,0
3330,2019,0
3331,2019,0
3332,2019,0
3333,2019,0
3334,2019,0
3335,2019,0
3336,2019,0
3337,2019,0
3338,2019,0
3339,2019,0
3340,2019,0
3341,2019,0
3342,2019,0
3343,2019,0
3344,2019,0
3345,2019,0
3346,2019,0
3347,2019,0
3348,2019,0
3349,2019,0
3350,2019,0
3351,2019,0
3352,2019,0.944730077
3353,2019,0.43622449
3354,2019,0
3355,2019,0
3356,2019,0
3357,2019,0.356148492
3358,2019,0
3359,2019,0.117715618
3360,2019,0
3361,2019,0
3362,2019,0.755868545
3363,2019,0
3364,2019,0
3365,2019,0
3366,2019,0
3367,2019,0
3368,2019,0
3369,2019,0.388297872
3370,2019,0.406
3371,2019,0.198910082
3372,2019,0
3373,2019,0
3374,2019,0
3375,2019,0
3376,2019,0
3377,2019,0
3378,2019,0
3379,2019,0
3380,2019,0
3381,2019,0.011574074
3382,2019,0
3383,2019,0
3384,2019,0
3385,2019,0
3386,2019,0
3387,2019,0
3388,2019,0
3389,2019,0
3390,2019,0
3391,2019,0
3392,2019,0
3393,2019,0
3394,2019,0
3395,2019,0
3396,2019,0
3397,2019,0
3398,2019,0
3399,2019,0
3400,2019,0
3401,2019,0.331444759
3402,2019,0
3403,2019,0
3404,2019,0
3405,2019,0
3406,2019,0
3407,2019,0
3409,2019,0
3410,2019,0
3411,2019,0
3412,2019,0
3413,2019,0
3414,2019,0
3415,2019,0
3416,2019,0
3417,2019,0
3418,2019,0
3419,2019,0
3420,2019,0
3421,2019,0
3422,2019,0
3423,2019,0
3424,2019,0
3425,2019,0
3426,2019,0
3427,2019,0
3428,2019,0
3429,2019,0
3431,2019,0
3432,2019,0
3433,2019,0.318302387
3434,2019,0.074829932
3436,2019,0
3437,2019,0
3438,2019,0
3439,2019,0
3440,2019,0
3441,2019,0
3442,2019,0
3443,2019,0
3444,2019,0
3445,2019,0
3446,2019,0
3447,2019,0
3449,2019,0
3450,2019,0
3451,2019,0.139332366
3452,2019,0.335240275
3453,2019,0.025963149
3454,2019,0
3455,2019,0
3456,2019,0.006349206
3458,2019,0.0832
3459,2019,0
3460,2019,0
3461,2019,0
3462,2019,0
3463,2019,0.7875
3464,2019,0.682485876
3465,2019,0
3466,2019,0.5
3467,2019,0.623762376
3469,2019,0.378640777
3470,2019,0.175035868
3471,2019,0
3472,2019,0
3473,2019,0
3474,2019,0.683840749
3475,2019,0.428030303
3476,2019,0
3477,2019,1
3478,2019,0.442567568
3479,2019,0.442105263
3481,2019,0.930976431
3482,2019,0.004784689
3483,2019,0
3484,2019,0
3485,2019,0.428977273
3486,2019,0.495314592
3488,2019,0
3489,2019,0.062616822
3490,2019,0.407307172
3491,2019,0.913551402
3492,2019,0.348300971
3493,2019,0.405405405
3494,2019,0.206185567
3496,2019,0
3498,2019,0.012931034
3499,2019,0
3500,2019,0.478915663
3501,2019,0
3502,2019,0
3503,2019,0
3504,2019,0
3505,2019,0
3506,2019,0
3507,2019,0
3508,2019,0
3510,2019,0
3511,2019,0
3512,2019,0
3513,2019,0
3514,2019,0
3515,2019,0
3516,2019,0
3517,2019,0
3518,2019,0
3519,2019,0
3520,2019,0
3521,2019,0
3522,2019,0
3523,2019,0
3524,2019,0
3525,2019,0
3526,2019,0
3527,2019,0
3528,2019,0.29318394
3529,2019,1
3530,2019,0.277016743
3531,2019,0.171846435
3532,2019,0
3533,2019,0
3536,2019,0
3537,2019,0
3538,2019,0
3539,2019,0.638629283
3540,2019,0
3541,2019,0
3542,2019,0
3543,2019,0
3544,2019,0
3545,2019,0
3546,2019,0
3547,2019,0
3548,2019,0
3549,2019,0
3550,2019,0
3551,2019,0
3552,2019,0
3553,2019,0
3554,2019,0
3555,2019,0
3557,2019,0
3558,2019,0.227941176
3559,2019,0
3560,2019,0
3561,2019,0
3562,2019,0
3563,2019,0.850877193
3564,2019,0.240657698
3565,2019,0
3566,2019,0
3567,2019,0
3568,2019,0
3569,2019,0.329896907
3570,2019,0
3571,2019,0
3572,2019,0
3573,2019,0.102934327
3574,2019,0
3575,2019,0
3576,2019,0
3577,2019,0
3578,2019,0
3579,2019,0
